,"year","rank","player_name","rounds","three_putt_percent","total_3_putts","total_holes"
5173,2019,"
        T40","
Max Homa
",82,2.29,33,1440
5174,2019,"
        T40","
Wes Roach
",69,2.29,26,1134
5175,2019,"
        42","
Carlos Ortiz
",84,2.3,34,1476
5176,2019,"
        T43","
Kelly Kraft
",87,2.33,34,1458
5177,2019,"
        T43","
Xander Schauffele
",77,2.33,31,1332
5178,2019,"
        T43","
Henrik Stenson
",58,2.33,21,900
5179,2019,"
        46","
Richy Werenski
",89,2.34,35,1494
5180,2019,"
        47","
Graeme McDowell
",75,2.35,30,1278
5181,2019,"
        48","
Sebastián Muñoz
",86,2.36,34,1440
5182,2019,"
        T49","
Brian Gay
",93,2.37,38,1602
5183,2019,"
        T49","
Francesco Molinari
",61,2.37,23,972
5184,2019,"
        51","
Tyrrell Hatton
",62,2.39,25,1044
5185,2019,"
        T52","
Bud Cauley
",82,2.44,36,1476
5186,2019,"
        T52","
Charles Howell III
",94,2.44,40,1638
5187,2019,"
        54","
Martin Trainer
",63,2.46,27,1098
5188,2019,"
        55","
Brian Stuard
",98,2.48,42,1692
5189,2019,"
        56","
Ian Poulter
",65,2.49,26,1044
5190,2019,"
        T57","
Kevin Na
",65,2.5,27,1080
5191,2019,"
        T57","
Kevin Tway
",84,2.5,36,1440
5192,2019,"
        T59","
Freddie Jacobson
",53,2.51,23,918
5193,2019,"
        T59","
Si Woo Kim
",87,2.51,37,1476
5194,2019,"
        T59","
Chris Stroud
",70,2.51,28,1116
5195,2019,"
        T59","
Nick Taylor
",97,2.51,42,1674
5196,2019,"
        63","
Jordan Spieth
",82,2.53,36,1422
5197,2019,"
        T64","
Ryan Moore
",74,2.55,34,1332
5198,2019,"
        T64","
Joaquin Niemann
",98,2.55,44,1728
5199,2019,"
        T64","
Sam Ryder
",76,2.55,33,1296
5200,2019,"
        T67","
Matt Kuchar
",87,2.57,37,1440
5201,2019,"
        T67","
C.T. Pan
",84,2.57,38,1476
5202,2019,"
        T69","
Stephan Jaeger
",77,2.58,33,1278
5203,2019,"
        T69","
Anirban Lahiri
",73,2.58,32,1242
5204,2019,"
        71","
Paul Casey
",79,2.59,35,1350
5205,2019,"
        T72","
Matt Fitzpatrick
",54,2.61,24,918
5206,2019,"
        T72","
Jim Furyk
",73,2.61,32,1224
5207,2019,"
        T72","
Beau Hossler
",87,2.61,39,1494
5208,2019,"
        T72","
Brady Schnell
",53,2.61,24,918
5209,2019,"
        76","
Robert Streb
",80,2.62,34,1296
5210,2019,"
        77","
Rory Sabbatini
",97,2.63,44,1674
5211,2019,"
        78","
Ryan Blaum
",90,2.64,39,1476
5212,2019,"
        T79","
Scott Piercy
",90,2.65,41,1548
5213,2019,"
        T79","
Josh Teater
",73,2.65,32,1206
5214,2019,"
        T81","
Jim Herman
",52,2.66,23,864
5215,2019,"
        T81","
Chez Reavie
",99,2.66,44,1656
5216,2019,"
        T81","
Aaron Wise
",72,2.66,33,1242
5217,2019,"
        T84","
Adam Schenk
",102,2.67,48,1800
5218,2019,"
        T84","
Kevin Streelman
",83,2.67,39,1458
5219,2019,"
        T86","
Kiradech Aphibarnrat
",65,2.69,30,1116
5220,2019,"
        T86","
Tommy Fleetwood
",71,2.69,31,1152
5221,2019,"
        T86","
Alex Noren
",63,2.69,29,1080
5222,2019,"
        T86","
Louis Oosthuizen
",71,2.69,31,1152
5223,2019,"
        T90","
Chesson Hadley
",76,2.7,36,1332
5224,2019,"
        T90","
Sam Saunders
",78,2.7,36,1332
5225,2019,"
        T92","
Joel Dahmen
",100,2.72,47,1728
5226,2019,"
        T92","
David Hearn
",55,2.72,23,846
5227,2019,"
        94","
Michael Kim
",61,2.73,29,1062
5228,2019,"
        95","
Julián Etulain
",70,2.74,32,1170
5229,2019,"
        T96","
Abraham Ancer
",93,2.78,44,1584
5230,2019,"
        T96","
Alex Cejka
",58,2.78,25,900
5231,2019,"
        T96","
Kyle Stanley
",81,2.78,38,1368
5232,2019,"
        T96","
Harold Varner III
",84,2.78,41,1476
5233,2019,"
        100","
Nick Watney
",87,2.81,42,1494
5234,2019,"
        T101","
Sungjae Im
",122,2.82,60,2124
5235,2019,"
        T101","
Cameron Tringale
",73,2.82,33,1170
5236,2019,"
        103","
Ernie Els
",51,2.83,25,882
5237,2019,"
        104","
J.T. Poston
",100,2.84,49,1728
5238,2019,"
        T105","
Mackenzie Hughes
",80,2.85,39,1368
5239,2019,"
        T105","
Andrew Landry
",80,2.85,38,1332
5240,2019,"
        T107","
Phil Mickelson
",63,2.87,31,1080
5241,2019,"
        T107","
Johnson Wagner
",64,2.87,30,1044
5242,2019,"
        109","
J.J. Henry
",58,2.88,27,936
5243,2019,"
        110","
Byeong Hun An
",80,2.89,40,1386
5244,2019,"
        T111","
Lucas Glover
",94,2.9,47,1620
5245,2019,"
        T111","
Michael Thompson
",71,2.9,37,1278
5246,2019,"
        T111","
Chase Wright
",75,2.9,36,1242
5247,2019,"
        T114","
Roberto Díaz
",73,2.91,34,1170
5248,2019,"
        T114","
J.J. Spaun
",90,2.91,43,1476
5249,2019,"
        T116","
Joey Garber
",63,2.92,30,1026
5250,2019,"
        T116","
Hunter Mahan
",59,2.92,31,1062
5251,2019,"
        118","
Roberto Castro
",76,2.93,38,1296
5252,2019,"
        119","
Charley Hoffman
",74,2.94,37,1260
5253,2019,"
        120","
Alex Prugh
",77,2.97,38,1278
5254,2019,"
        121","
Talor Gooch
",54,2.98,29,972
5255,2019,"
        122","
José de Jesús Rodríguez
",67,2.99,35,1170
5256,2019,"
        123","
Brooks Koepka
",81,3,40,1332
5257,2019,"
        T124","
Curtis Luck
",65,3.01,32,1062
5258,2019,"
        T124","
Justin Thomas
",75,3.01,39,1296
5259,2019,"
        T124","
Jhonattan Vegas
",75,3.01,39,1296
5260,2019,"
        127","
Tom Hoge
",98,3.02,49,1620
5261,2019,"
        128","
Kyle Jones
",72,3.03,36,1188
5262,2019,"
        T129","
Roger Sloan
",88,3.04,46,1512
5263,2019,"
        T129","
Gary Woodland
",87,3.04,46,1512
5264,2019,"
        T131","
Scott Brown
",86,3.05,45,1476
5265,2019,"
        T131","
Adam Hadwin
",86,3.05,45,1476
5266,2019,"
        T131","
Pat Perez
",68,3.05,34,1116
5267,2019,"
        134","
Jonathan Byrd
",55,3.06,27,882
5268,2019,"
        135","
Tyler Duncan
",89,3.08,46,1494
5269,2019,"
        T136","
Bryson DeChambeau
",75,3.09,40,1296
5270,2019,"
        T136","
Dylan Frittelli
",83,3.09,45,1458
5271,2019,"
        138","
Adam Scott
",63,3.1,34,1098
5272,2019,"
        139","
Trey Mullinax
",77,3.12,41,1314
5273,2019,"
        140","
Austin Cook
",68,3.13,36,1152
5274,2019,"
        141","
Ryan Armour
",92,3.14,52,1656
5275,2019,"
        142","
Russell Knox
",79,3.16,41,1296
5276,2019,"
        143","
Danny Willett
",63,3.17,36,1134
5277,2019,"
        144","
Martin Laird
",88,3.19,46,1440
5278,2019,"
        T145","
Rod Pampling
",56,3.21,30,936
5279,2019,"
        T145","
Peter Uihlein
",84,3.21,45,1404
5280,2019,"
        T147","
Bronson Burgoon
",59,3.23,32,990
5281,2019,"
        T147","
Jimmy Walker
",74,3.23,43,1332
5282,2019,"
        T149","
Jason Kokrak
",94,3.27,53,1620
5283,2019,"
        T149","
Ben Silverman
",70,3.27,40,1224
5284,2019,"
        151","
Ryan Palmer
",74,3.28,39,1188
5285,2019,"
        152","
Adam Long
",76,3.29,45,1368
5286,2019,"
        153","
Kramer Hickok
",79,3.32,46,1386
5287,2019,"
        154","
Scott Stallings
",82,3.35,47,1404
5288,2019,"
        155","
Cam Davis
",76,3.4,44,1296
5289,2019,"
        T156","
Fabián Gómez
",62,3.41,38,1116
5290,2019,"
        T156","
Russell Henley
",78,3.41,43,1260
5291,2019,"
        158","
Luke List
",66,3.44,39,1134
5292,2019,"
        159","
Corey Conners
",90,3.49,54,1548
5293,2019,"
        160","
Rafa Cabrera Bello
",71,3.51,43,1224
5294,2019,"
        161","
Ted Potter Jr.
",73,3.52,45,1278
5295,2019,"
        T162","
Whee Kim
",73,3.54,44,1242
5296,2019,"
        T162","
Hideki Matsuyama
",91,3.54,56,1584
5297,2019,"
        T164","
Marc Leishman
",76,3.55,46,1296
5298,2019,"
        T164","
Sepp Straka
",78,3.55,46,1296
5299,2019,"
        166","
Jim Knous
",57,3.56,34,954
5300,2019,"
        167","
Seth Reeves
",73,3.57,43,1206
5301,2019,"
        168","
Shawn Stefani
",80,3.58,49,1368
5302,2019,"
        169","
Branden Grace
",76,3.59,44,1224
5303,2019,"
        170","
J.B. Holmes
",78,3.6,46,1278
5304,2019,"
        171","
Brandon Harkins
",91,3.61,54,1494
5305,2019,"
        T172","
Sung Kang
",86,3.7,56,1512
5306,2019,"
        T172","
Seamus Power
",80,3.7,48,1296
5307,2019,"
        174","
Keegan Bradley
",89,3.73,55,1476
5308,2019,"
        175","
K.H. Lee
",92,3.77,57,1512
5309,2019,"
        176","
Keith Mitchell
",86,3.82,57,1494
5310,2019,"
        177","
Emiliano Grillo
",85,3.85,54,1404
5311,2019,"
        178","
Anders Albertson
",68,3.91,45,1152
5312,2019,"
        179","
Brendan Steele
",68,4.03,45,1116
5313,2019,"
        180","
Hank Lebioda
",76,4.05,51,1260
5314,2019,"
        181","
Adam Svensson
",73,4.06,49,1206
5315,2019,"
        182","
Jason Dufner
",74,4.09,53,1296
5316,2019,"
        183","
Danny Lee
",83,4.12,60,1458
5317,2019,"
        184","
Satoshi Kodaira
",67,4.34,50,1152
5318,2019,"
        185","
Sangmoon Bae
",60,4.42,43,972
5319,2019,"
        186","
Bubba Watson
",65,4.6,48,1044
5320,2019,"
        187","
John Chin
",58,4.63,45,972
5321,2019,"
        188","
Cameron Champ
",78,4.82,66,1368
5322,2020,"
        1","
Beau Hossler
",71,1.33,16,1206
5323,2020,"
        2","
Matt Kuchar
",56,1.49,15,1008
5324,2020,"
        3","
J.T. Poston
",78,1.5,21,1404
5325,2020,"
        4","
Jon Rahm
",58,1.53,16,1044
5326,2020,"
        5","
Tyrrell Hatton
",42,1.59,12,756
5327,2020,"
        6","
Talor Gooch
",83,1.67,25,1494
5328,2020,"
        7","
Webb Simpson
",52,1.71,16,936
5329,2020,"
        8","
Brice Garnett
",58,1.72,18,1044
5330,2020,"
        9","
Vaughn Taylor
",61,1.73,19,1098
5331,2020,"
        10","
Adam Scott
",38,1.75,12,684
5332,2020,"
        11","
Patrick Rodgers
",95,1.77,29,1638
5333,2020,"
        T12","
Brandt Snedeker
",53,1.78,17,954
5334,2020,"
        T12","
Brian Stuard
",83,1.78,26,1458
5335,2020,"
        14","
Bud Cauley
",65,1.82,20,1098
5336,2020,"
        T15","
Matt Fitzpatrick
",54,1.85,18,972
5337,2020,"
        T15","
Brian Harman
",78,1.85,26,1404
5338,2020,"
        17","
Patrick Reed
",74,1.88,25,1332
5339,2020,"
        T18","
Harris English
",76,1.9,26,1368
5340,2020,"
        T18","
Mackenzie Hughes
",70,1.9,24,1260
5341,2020,"
        T20","
Mark Hubbard
",86,1.94,30,1548
5342,2020,"
        T20","
Scott Piercy
",66,1.94,23,1188
5343,2020,"
        T22","
Stewart Cink
",51,1.96,18,918
5344,2020,"
        T22","
Phil Mickelson
",51,1.96,18,918
5345,2020,"
        24","
Gary Woodland
",62,1.97,22,1116
5346,2020,"
        T25","
Sam Burns
",60,2.01,21,1044
5347,2020,"
        T25","
James Hahn
",36,2.01,13,648
5348,2020,"
        27","
Patton Kizzire
",55,2.02,20,990
5349,2020,"
        28","
Billy Horschel
",79,2.04,29,1422
5350,2020,"
        29","
Alex Noren
",60,2.08,21,1008
5351,2020,"
        T30","
Zach Johnson
",61,2.09,23,1098
5352,2020,"
        T30","
Denny McCarthy
",81,2.09,29,1386
5353,2020,"
        T32","
Abraham Ancer
",74,2.1,28,1332
5354,2020,"
        T32","
Jason Day
",53,2.1,20,954
5355,2020,"
        T32","
Viktor Hovland
",74,2.1,28,1332
5356,2020,"
        35","
Brian Gay
",67,2.12,24,1134
5357,2020,"
        T36","
Adam Hadwin
",65,2.14,25,1170
5358,2020,"
        T36","
Max Homa
",70,2.14,27,1260
5359,2020,"
        38","
Bryson DeChambeau
",62,2.15,24,1116
5360,2020,"
        T39","
Andrew Putnam
",46,2.17,18,828
5361,2020,"
        T39","
Tim Wilkinson
",50,2.17,18,828
5362,2020,"
        41","
Peter Uihlein
",47,2.2,17,774
5363,2020,"
        T42","
Harry Higgs
",83,2.21,33,1494
5364,2020,"
        T42","
Kevin Kisner
",73,2.21,29,1314
5365,2020,"
        44","
Nelson Ledesma
",42,2.22,16,720
5366,2020,"
        45","
Chez Reavie
",77,2.24,31,1386
5367,2020,"
        46","
Sungjae Im
",94,2.25,38,1692
5368,2020,"
        47","
Bubba Watson
",66,2.27,27,1188
5369,2020,"
        T48","
Tony Finau
",72,2.31,30,1296
5370,2020,"
        T48","
Ian Poulter
",48,2.31,20,864
5371,2020,"
        T50","
Jordan Spieth
",62,2.33,26,1116
5372,2020,"
        T50","
Michael Thompson
",62,2.33,26,1116
5373,2020,"
        52","
Nick Taylor
",59,2.35,25,1062
5374,2020,"
        T53","
Aaron Baddeley
",49,2.36,20,846
5375,2020,"
        T53","
Justin Thomas
",66,2.36,28,1188
5376,2020,"
        55","
Richy Werenski
",60,2.38,24,1008
5377,2020,"
        56","
Joel Dahmen
",79,2.39,34,1422
5378,2020,"
        57","
Bo Hoag
",71,2.4,29,1206
5379,2020,"
        58","
Bronson Burgoon
",55,2.41,23,954
5380,2020,"
        59","
Cameron Smith
",64,2.43,28,1152
5381,2020,"
        60","
Peter Malnati
",61,2.44,25,1026
5382,2020,"
        T61","
Troy Merritt
",72,2.45,30,1224
5383,2020,"
        T61","
Matthew NeSmith
",72,2.45,30,1224
5384,2020,"
        T63","
Russell Henley
",67,2.47,28,1134
5385,2020,"
        T63","
Ben Martin
",38,2.47,16,648
5386,2020,"
        T63","
Carlos Ortiz
",72,2.47,32,1296
5387,2020,"
        66","
Brendon Todd
",86,2.52,39,1548
5388,2020,"
        T67","
Rickie Fowler
",44,2.53,20,792
5389,2020,"
        T67","
Fabián Gómez
",59,2.53,25,990
5390,2020,"
        T67","
Ryan Moore
",48,2.53,20,792
5391,2020,"
        70","
Patrick Cantlay
",46,2.54,21,828
5392,2020,"
        71","
Matthew Wolff
",74,2.55,34,1332
5393,2020,"
        72","
Doc Redman
",82,2.57,38,1476
5394,2020,"
        73","
Kevin Na
",71,2.58,33,1278
5395,2020,"
        74","
David Hearn
",55,2.61,24,918
5396,2020,"
        T75","
Rafa Cabrera Bello
",53,2.62,25,954
5397,2020,"
        T75","
Sepp Straka
",70,2.62,33,1260
5398,2020,"
        77","
Harold Varner III
",74,2.63,35,1332
5399,2020,"
        78","
Charley Hoffman
",63,2.64,28,1062
5400,2020,"
        79","
Scott Stallings
",71,2.65,32,1206
5401,2020,"
        T80","
Chris Stroud
",48,2.66,22,828
5402,2020,"
        T80","
Kevin Tway
",52,2.66,23,864
5403,2020,"
        82","
Paul Casey
",56,2.68,27,1008
5404,2020,"
        83","
Rory McIlroy
",60,2.69,29,1080
5405,2020,"
        T84","
Jim Furyk
",39,2.71,19,702
5406,2020,"
        T84","
Adam Long
",88,2.71,43,1584
5407,2020,"
        86","
Dustin Johnson
",49,2.72,24,882
5408,2020,"
        T87","
Nate Lashley
",52,2.78,26,936
5409,2020,"
        T87","
Sebastián Muñoz
",84,2.78,42,1512
5410,2020,"
        T87","
Louis Oosthuizen
",48,2.78,24,864
5411,2020,"
        T87","
Ryan Palmer
",68,2.78,34,1224
5412,2020,"
        T87","
Robert Streb
",54,2.78,25,900
5413,2020,"
        92","
Tyler Duncan
",83,2.81,42,1494
5414,2020,"
        T93","
Charles Howell III
",69,2.82,35,1242
5415,2020,"
        T93","
Marc Leishman
",61,2.82,31,1098
5416,2020,"
        95","
Lanto Griffin
",96,2.84,47,1656
5417,2020,"
        T96","
Si Woo Kim
",78,2.85,38,1332
5418,2020,"
        T96","
Maverick McNealy
",80,2.85,39,1368
5419,2020,"
        T96","
Henrik Norlander
",74,2.85,38,1332
5420,2020,"
        99","
Sam Ryder
",74,2.86,36,1260
5421,2020,"
        100","
J.J. Spaun
",62,2.87,30,1044
5422,2020,"
        101","
C.T. Pan
",56,2.88,29,1008
5423,2020,"
        102","
Kevin Streelman
",73,2.89,38,1314
5424,2020,"
        T103","
Robby Shelton
",75,2.9,37,1278
5425,2020,"
        T103","
Kris Ventura
",48,2.9,23,792
5426,2020,"
        T103","
Matt Wallace
",44,2.9,23,792
5427,2020,"
        106","
Andrew Landry
",63,2.91,33,1134
5428,2020,"
        107","
Justin Rose
",38,2.92,20,684
5429,2020,"
        T108","
Dominic Bozzelli
",38,2.93,19,648
5430,2020,"
        T108","
Pat Perez
",59,2.93,29,990
5431,2020,"
        T110","
Keegan Bradley
",68,2.94,36,1224
5432,2020,"
        T110","
Roger Sloan
",55,2.94,27,918
5433,2020,"
        112","
Daniel Berger
",64,2.95,34,1152
5434,2020,"
        T113","
Scottie Scheffler
",82,2.98,44,1476
5435,2020,"
        T113","
Chase Seiffert
",56,2.98,29,972
5436,2020,"
        T115","
Rhein Gibson
",54,3,27,900
5437,2020,"
        T115","
Matt Jones
",76,3,41,1368
5438,2020,"
        T115","
Russell Knox
",67,3,34,1134
5439,2020,"
        T115","
Cameron Tringale
",63,3,34,1134
5440,2020,"
        119","
Graeme McDowell
",48,3.01,26,864
5441,2020,"
        120","
Austin Cook
",64,3.06,33,1080
5442,2020,"
        121","
Tom Hoge
",74,3.08,41,1332
5443,2020,"
        122","
K.H. Lee
",76,3.09,40,1296
5444,2020,"
        T123","
Wyndham Clark
",65,3.1,34,1098
5445,2020,"
        T123","
Xander Schauffele
",70,3.1,39,1260
5446,2020,"
        125","
Seamus Power
",36,3.13,18,576
5447,2020,"
        126","
Ryan Armour
",60,3.16,33,1044
5448,2020,"
        127","
Mark Anderson
",51,3.19,27,846
5449,2020,"
        128","
Cameron Percy
",49,3.21,26,810
5450,2020,"
        129","
Jhonattan Vegas
",52,3.22,29,900
5451,2020,"
        130","
Corey Conners
",74,3.23,43,1332
5452,2020,"
        T131","
Collin Morikawa
",80,3.26,47,1440
5453,2020,"
        T131","
Jimmy Walker
",46,3.26,27,828
5454,2020,"
        T133","
Rory Sabbatini
",66,3.28,39,1188
5455,2020,"
        T133","
Nick Watney
",46,3.28,26,792
5456,2020,"
        135","
Scott Brown
",64,3.3,38,1152
5457,2020,"
        T136","
Ben Taylor
",44,3.31,25,756
5458,2020,"
        T136","
D.J. Trahan
",49,3.31,28,846
5459,2020,"
        138","
Xinjun Zhang
",77,3.32,46,1386
5460,2020,"
        T139","
Brooks Koepka
",40,3.33,24,720
5461,2020,"
        T139","
Danny Willett
",40,3.33,24,720
5462,2020,"
        141","
Zac Blair
",70,3.37,40,1188
5463,2020,"
        142","
Hideki Matsuyama
",74,3.38,45,1332
5464,2020,"
        T143","
Kevin Chappell
",41,3.39,25,738
5465,2020,"
        T143","
Branden Grace
",43,3.39,25,738
5466,2020,"
        T143","
Brendan Steele
",68,3.39,39,1152
5467,2020,"
        T146","
Sebastian Cappelen
",55,3.46,33,954
5468,2020,"
        T146","
Dylan Frittelli
",82,3.46,51,1476
5469,2020,"
        T146","
Kyle Stanley
",57,3.46,33,954
5470,2020,"
        149","
Jason Kokrak
",62,3.49,39,1116
5471,2020,"
        150","
Luke List
",69,3.54,44,1242
5472,2020,"
        151","
Lucas Glover
",67,3.57,43,1206
5473,2020,"
        T152","
Emiliano Grillo
",69,3.59,42,1170
5474,2020,"
        T152","
Scott Harrington
",68,3.59,44,1224
5475,2020,"
        154","
Adam Schenk
",78,3.6,48,1332
5476,2020,"
        155","
Tommy Fleetwood
",40,3.61,26,720
5477,2020,"
        T156","
Brandon Hagy
",50,3.62,30,828
5478,2020,"
        T156","
Danny Lee
",69,3.62,45,1242
5479,2020,"
        T158","
Byeong Hun An
",75,3.63,49,1350
5480,2020,"
        T158","
Kramer Hickok
",51,3.63,32,882
5481,2020,"
        160","
Rob Oppenheim
",65,3.64,40,1098
5482,2020,"
        T161","
Will Gordon
",36,3.65,21,576
5483,2020,"
        T161","
Sung Kang
",73,3.65,48,1314
5484,2020,"
        T161","
Joaquin Niemann
",76,3.65,50,1368
5485,2020,"
        T161","
Vince Whaley
",40,3.65,25,684
5486,2020,"
        165","
Michael Gligic
",52,3.7,32,864
5487,2020,"
        T166","
Doug Ghim
",44,3.75,27,720
5488,2020,"
        T166","
Bo Van Pelt
",45,3.75,29,774
5489,2020,"
        T168","
Sergio Garcia
",44,3.79,30,792
5490,2020,"
        T168","
Ted Potter Jr.
",46,3.79,30,792
5491,2020,"
        170","
Keith Mitchell
",64,3.82,44,1152
5492,2020,"
        171","
Zack Sucher
",38,3.86,25,648
5493,2020,"
        T172","
Cameron Champ
",70,3.89,49,1260
5494,2020,"
        T172","
Jim Herman
",60,3.89,42,1080
5495,2020,"
        174","
Chris Baker
",53,3.97,35,882
5496,2020,"
        175","
Tyler McCumber
",57,3.98,38,954
5497,2020,"
        176","
Ryan Brehm
",52,4,36,900
5498,2020,"
        177","
Hank Lebioda
",57,4.04,40,990
5499,2020,"
        178","
Josh Teater
",43,4.07,30,738
5500,2020,"
        179","
Joseph Bramlett
",57,4.09,39,954
5501,2020,"
        180","
Chesson Hadley
",62,4.12,43,1044
5502,2020,"
        181","
Anirban Lahiri
",35,4.13,26,630
5503,2020,"
        182","
Grayson Murray
",36,4.17,27,648
5504,2020,"
        183","
Michael Gellerman
",46,4.23,32,756
5505,2020,"
        184","
Jason Dufner
",62,4.3,48,1116
5506,2020,"
        185","
Wes Roach
",42,4.31,31,720
5507,2020,"
        T186","
Martin Laird
",39,4.42,31,702
5508,2020,"
        T186","
Shane Lowry
",44,4.42,35,792
5509,2020,"
        188","
Martin Trainer
",48,4.47,37,828
5510,2020,"
        189","
Arjun Atwal
",35,4.48,25,558
5511,2020,"
        190","
Bill Haas
",46,4.55,36,792
5512,2020,"
        191","
Cam Davis
",62,4.79,50,1044
5513,2020,"
        192","
Matt Every
",47,4.94,40,810
5514,2020,"
        193","
Aaron Wise
",49,5.19,42,810
5515,2021,"
        1","
Patrick Reed
",81,1.57,22,1404
5516,2021,"
        T2","
Alex Noren
",86,1.63,24,1476
5517,2021,"
        T2","
Cameron Smith
",89,1.63,24,1476
5518,2021,"
        4","
Mark Hubbard
",102,1.68,29,1728
5519,2021,"
        5","
Sam Burns
",88,1.72,26,1512
5520,2021,"
        6","
Mackenzie Hughes
",94,1.73,28,1620
5521,2021,"
        7","
Aaron Baddeley
",60,1.75,17,972
