,"year","rank","player_name","rounds","putting_avg","gir_putts","greens_hit","birdie_conversion"
1213,1992,"
        T95","
Morris Hatalsky
",75,1.789,1440,805,2.51
1214,1992,"
        T95","
John Inman
",98,1.789,1998,1117,2.79
1215,1992,"
        T95","
Mike Standly
",99,1.789,2177,1217,2.91
1216,1992,"
        T99","
Tommy Armour III
",82,1.79,1726,964,2.7
1217,1992,"
        T99","
Greg Kraft
",81,1.79,1634,913,2.86
1218,1992,"
        T101","
Jerry Anderson
",87,1.791,1682,939,2.63
1219,1992,"
        T101","
Billy Andrade
",86,1.791,1809,1010,2.75
1220,1992,"
        T101","
Peter Jacobsen
",93,1.791,1897,1059,2.72
1221,1992,"
        T101","
Neal Lancaster
",115,1.791,2423,1353,2.99
1222,1992,"
        T101","
David Peoples
",99,1.791,2210,1234,3.06
1223,1992,"
        T106","
Steve Pate
",105,1.793,2300,1283,2.71
1224,1992,"
        T106","
Bob Tway
",65,1.793,1332,743,2.73
1225,1992,"
        T106","
Bob Wolcott
",102,1.793,2066,1152,2.71
1226,1992,"
        T109","
Bart Bryant
",60,1.794,1299,724,2.68
1227,1992,"
        T109","
Scott Hoch
",59,1.794,1288,718,2.87
1228,1992,"
        T109","
Jim Woodward
",70,1.794,1500,836,2.78
1229,1992,"
        112","
Fulton Allem
",99,1.795,2166,1207,2.77
1230,1992,"
        T113","
Stan Utley
",73,1.796,1322,736,2.68
1231,1992,"
        T113","
Fuzzy Zoeller
",62,1.796,1381,769,2.76
1232,1992,"
        T115","
Bob Estes
",89,1.797,1876,1044,2.72
1233,1992,"
        T115","
Bruce Fleisher
",102,1.797,2205,1227,2.67
1234,1992,"
        T115","
Hubert Green
",50,1.797,965,537,2.55
1235,1992,"
        T115","
Blaine McCallister
",96,1.797,2131,1186,2.82
1236,1992,"
        T115","
Rocco Mediate
",82,1.797,1867,1039,2.75
1237,1992,"
        T115","
Joey Sindelar
",107,1.797,2469,1374,2.85
1238,1992,"
        T121","
Steve Lamontagne
",88,1.798,1953,1086,2.84
1239,1992,"
        T121","
Greg Lesher
",78,1.798,1625,904,2.64
1240,1992,"
        T123","
Fred Funk
",109,1.799,2401,1335,2.76
1241,1992,"
        T123","
Billy Mayfair
",114,1.799,2611,1451,2.63
1242,1992,"
        T125","
Kelly Gibson
",93,1.8,2021,1123,2.91
1243,1992,"
        T125","
Bill Glasson
",53,1.8,1127,626,2.7
1244,1992,"
        T125","
Kenny Perry
",83,1.8,1834,1019,2.92
1245,1992,"
        T125","
Greg Whisman
",78,1.8,1624,902,2.87
1246,1992,"
        T129","
Carl Cooper
",76,1.801,1581,878,2.9
1247,1992,"
        T129","
David Ogrin
",80,1.801,1711,950,2.63
1248,1992,"
        131","
Patrick Burke
",90,1.802,1980,1099,2.68
1249,1992,"
        132","
Steve Hart
",90,1.803,1816,1007,2.61
1250,1992,"
        T133","
Dave Rummells
",96,1.804,2066,1145,2.58
1251,1992,"
        T133","
Dicky Thompson
",70,1.804,1445,801,2.65
1252,1992,"
        135","
Donnie Hammond
",66,1.805,1509,836,2.74
1253,1992,"
        T136","
Robert Gamez
",79,1.806,1757,973,2.83
1254,1992,"
        T136","
Scott Gump
",111,1.806,2510,1390,2.67
1255,1992,"
        T138","
Olin Browne
",90,1.807,1955,1082,2.57
1256,1992,"
        T138","
John Ross
",86,1.807,1937,1072,2.52
1257,1992,"
        T140","
Mark Carnevale
",83,1.808,1846,1021,2.61
1258,1992,"
        T140","
John Mahaffey
",76,1.808,1687,933,2.57
1259,1992,"
        T142","
John Adams
",93,1.809,2098,1160,2.87
1260,1992,"
        T142","
Craig Stadler
",82,1.809,1818,1005,2.77
1261,1992,"
        T142","
Kirk Triplett
",69,1.809,1440,796,2.51
1262,1992,"
        T145","
Jim Hallet
",112,1.81,2548,1408,2.73
1263,1992,"
        T145","
Dan Pohl
",60,1.81,1381,763,2.7
1264,1992,"
        T147","
Jon Chaffee
",66,1.811,1275,704,2.73
1265,1992,"
        T147","
John Daly
",78,1.811,1715,947,2.84
1266,1992,"
        T147","
Robin Freeman
",84,1.811,1746,964,2.57
1267,1992,"
        T147","
Ed Humenik
",100,1.811,2217,1224,2.8
1268,1992,"
        T147","
Tray Tyner
",67,1.811,1335,737,2.74
1269,1992,"
        152","
Fran Quinn
",61,1.812,1167,644,2.73
1270,1992,"
        153","
Bill Sander
",52,1.813,988,545,2.57
1271,1992,"
        T154","
Tom Byrum
",76,1.815,1595,879,2.67
1272,1992,"
        T154","
Greg Hickman
",64,1.815,1263,696,2.33
1273,1992,"
        T154","
Larry Silveira
",54,1.815,1169,644,2.64
1274,1992,"
        T157","
Doug Martin
",85,1.816,1787,984,2.73
1275,1992,"
        T157","
Mike Reid
",77,1.816,1716,945,2.49
1276,1992,"
        T159","
Joel Edwards
",54,1.818,1256,691,2.55
1277,1992,"
        T159","
Bob Friend
",97,1.818,2120,1166,2.49
1278,1992,"
        T161","
Emlyn Aubrey
",72,1.819,1532,842,2.65
1279,1992,"
        T161","
Dave Barr
",92,1.819,2166,1191,2.47
1280,1992,"
        T161","
David Canipe
",78,1.819,1553,854,2.45
1281,1992,"
        164","
Jim Thorpe
",56,1.82,1174,645,2.62
1282,1992,"
        165","
Dillard Pruitt
",91,1.821,2014,1106,2.69
1283,1992,"
        T166","
Brad Bell
",54,1.822,1086,596,2.58
1284,1992,"
        T166","
Mark McCumber
",81,1.822,1826,1002,2.55
1285,1992,"
        168","
Michael Cunning
",82,1.824,1700,932,2.62
1286,1992,"
        T169","
Tom Purtzer
",82,1.825,1801,987,2.52
1287,1992,"
        T169","
John Riegger
",71,1.825,1431,784,2.5
1288,1992,"
        T169","
Leonard Thompson
",69,1.825,1473,807,2.59
1289,1992,"
        172","
Mike Sullivan
",80,1.826,1749,958,2.64
1290,1992,"
        T173","
Sonny Skinner
",73,1.828,1576,862,2.47
1291,1992,"
        T173","
Kim Young
",67,1.828,1351,739,2.44
1292,1992,"
        175","
Dan Halldorson
",86,1.829,1983,1084,2.57
1293,1992,"
        176","
Chris Tucker
",83,1.831,1782,973,2.56
1294,1992,"
        177","
Tony Sills
",66,1.835,1327,723,2.46
1295,1992,"
        178","
Tim Simpson
",69,1.837,1666,907,2.39
1296,1992,"
        179","
E.J. Pfister
",58,1.841,1114,605,2.46
1297,1992,"
        T180","
Dave Peege
",69,1.843,1399,759,2.57
1298,1992,"
        T180","
Dave Schreyer
",53,1.843,999,542,2.55
1299,1992,"
        182","
Hal Sutton
",76,1.844,1639,889,2.47
1300,1992,"
        183","
John Elliott
",58,1.848,1183,640,2.73
1301,1993,"
        1","
David Frost
",73,1.739,1525,877,3.27
1302,1993,"
        2","
Brad Faxon
",85,1.741,1649,947,3.27
1303,1993,"
        3","
Ken Green
",60,1.75,1211,692,3.12
1304,1993,"
        4","
Greg Norman
",54,1.751,1191,680,3.29
1305,1993,"
        5","
Scott Simpson
",78,1.752,1596,911,3.05
1306,1993,"
        6","
Dick Mast
",87,1.754,1665,949,3.28
1307,1993,"
        T7","
Ben Crenshaw
",71,1.755,1367,779,2.85
1308,1993,"
        T7","
John Flannery
",103,1.755,2087,1189,3.07
1309,1993,"
        T9","
Donnie Hammond
",83,1.758,1797,1022,3.02
1310,1993,"
        T9","
Wayne Levi
",76,1.758,1617,920,3
1311,1993,"
        T11","
Russ Cochran
",95,1.76,2028,1152,2.99
1312,1993,"
        T11","
Greg Kraft
",72,1.76,1440,818,2.95
1313,1993,"
        T11","
Corey Pavin
",91,1.76,2045,1162,2.9
1314,1993,"
        T14","
Lanny Wadkins
",70,1.764,1492,846,2.93
1315,1993,"
        T14","
Denis Watson
",62,1.764,1157,656,2.97
1316,1993,"
        T16","
Bob Lohr
",85,1.765,1779,1008,2.82
1317,1993,"
        T16","
Payne Stewart
",94,1.765,2081,1179,3.05
1318,1993,"
        T18","
Lee Janzen
",93,1.766,1953,1106,3.07
1319,1993,"
        T18","
Nick Price
",69,1.766,1563,885,2.98
1320,1993,"
        T18","
Tom Watson
",56,1.766,1160,657,3.12
1321,1993,"
        T21","
John Huston
",112,1.768,2438,1379,3.09
1322,1993,"
        T21","
Tom Kite
",68,1.768,1501,849,3.14
1323,1993,"
        T21","
Larry Mize
",76,1.768,1627,920,2.84
1324,1993,"
        T24","
Dan Forsman
",87,1.769,1879,1062,2.91
1325,1993,"
        T24","
Curtis Strange
",79,1.769,1677,948,2.86
1326,1993,"
        T26","
Paul Azinger
",81,1.77,1821,1029,2.93
1327,1993,"
        T26","
Russell Beiersdorf
",100,1.77,2098,1185,2.95
1328,1993,"
        T26","
Craig Parry
",73,1.77,1483,838,3.03
1329,1993,"
        T29","
Gary Hallberg
",91,1.771,1737,981,3.14
1330,1993,"
        T29","
Lance Ten Broeck
",97,1.771,1900,1073,2.86
1331,1993,"
        T31","
Jay Don Blake
",79,1.774,1659,935,2.92
1332,1993,"
        T31","
Fred Couples
",71,1.774,1549,873,3.13
1333,1993,"
        T31","
Mark Wiebe
",90,1.774,1872,1055,2.91
1334,1993,"
        T34","
Rick Fehr
",98,1.775,2144,1208,2.84
1335,1993,"
        T34","
John Inman
",98,1.775,1947,1097,2.79
1336,1993,"
        T34","
Brian Kamm
",86,1.775,1816,1023,3
1337,1993,"
        T34","
Tom Sieckmann
",96,1.775,1977,1114,2.91
1338,1993,"
        T38","
Fulton Allem
",90,1.777,1948,1096,2.94
1339,1993,"
        T38","
Billy Andrade
",92,1.777,1871,1053,3
1340,1993,"
        T38","
Brian Claar
",108,1.777,2316,1303,2.79
1341,1993,"
        T38","
Morris Hatalsky
",60,1.777,1203,677,2.9
1342,1993,"
        T38","
Nolan Henke
",93,1.777,1940,1092,3.06
1343,1993,"
        T38","
Jim McGovern
",118,1.777,2482,1397,2.95
1344,1993,"
        T44","
Mark Calcavecchia
",95,1.778,1983,1115,2.97
1345,1993,"
        T44","
Davis Love III
",100,1.778,2165,1218,2.96
1346,1993,"
        T44","
Steve Lowery
",109,1.778,2345,1319,2.77
1347,1993,"
        47","
Howard Twitty
",92,1.779,1914,1076,3
1348,1993,"
        T48","
Michael Bradley
",79,1.78,1606,902,2.92
1349,1993,"
        T48","
Steve Elkington
",88,1.78,1945,1093,2.9
1350,1993,"
        T48","
Scott Hoch
",93,1.78,2122,1192,2.91
1351,1993,"
        T48","
Kirk Triplett
",92,1.78,1994,1120,2.77
1352,1993,"
        T48","
D.A. Weibring
",75,1.78,1602,900,2.77
1353,1993,"
        T53","
Phil Blackmar
",89,1.781,1797,1009,2.84
1354,1993,"
        T53","
Lennie Clements
",80,1.781,1763,990,2.82
1355,1993,"
        T53","
Gil Morgan
",86,1.781,1961,1101,2.68
1356,1993,"
        T56","
Hale Irwin
",67,1.782,1468,824,2.82
1357,1993,"
        T56","
Mike Springer
",82,1.782,1700,954,2.88
1358,1993,"
        T58","
Bob Estes
",98,1.783,2134,1197,2.87
1359,1993,"
        T58","
Jeff Woodland
",79,1.783,1519,852,2.71
1360,1993,"
        60","
Dave Rummells
",79,1.784,1702,954,2.75
1361,1993,"
        61","
Bruce Fleisher
",89,1.785,1889,1058,2.81
1362,1993,"
        62","
Brad Bryant
",101,1.786,2141,1199,2.94
1363,1993,"
        T63","
David Edwards
",78,1.787,1808,1012,2.85
1364,1993,"
        T63","
Mike Hulbert
",100,1.787,2098,1174,2.68
1365,1993,"
        T63","
Richard Zokol
",74,1.787,1487,832,2.64
1366,1993,"
        T66","
Keith Clearwater
",104,1.788,2258,1263,3.04
1367,1993,"
        T66","
Jodie Mudd
",59,1.788,1182,661,2.98
1368,1993,"
        T66","
Gene Sauers
",95,1.788,1949,1090,2.9
1369,1993,"
        T66","
Bob Tway
",68,1.788,1339,749,2.82
1370,1993,"
        T70","
Bill Britton
",89,1.789,1855,1037,2.8
1371,1993,"
        T70","
Tim Conley
",63,1.789,1297,725,2.73
1372,1993,"
        T70","
Loren Roberts
",95,1.789,2109,1179,2.6
1373,1993,"
        73","
John Cook
",85,1.79,1940,1084,2.64
1374,1993,"
        T74","
Michael Allen
",84,1.791,1700,949,2.81
1375,1993,"
        T74","
Bill Glasson
",77,1.791,1795,1002,2.9
1376,1993,"
        T74","
Greg Twiggs
",89,1.791,1920,1072,2.87
1377,1993,"
        T77","
Fred Funk
",115,1.793,2532,1412,2.79
1378,1993,"
        T77","
Jaime Gomez
",85,1.793,1743,972,2.71
1379,1993,"
        T77","
Paul Goydos
",95,1.793,1976,1102,2.73
1380,1993,"
        T77","
Neal Lancaster
",100,1.793,2162,1206,2.78
1381,1993,"
        T77","
Blaine McCallister
",88,1.793,1996,1113,2.95
1382,1993,"
        T82","
Jim Gallagher Jr.
",89,1.794,1946,1085,2.88
1383,1993,"
        T82","
Tom Lehman
",95,1.794,2104,1173,2.76
1384,1993,"
        T82","
Ted Tryba
",94,1.794,1972,1099,2.88
1385,1993,"
        T82","
Fuzzy Zoeller
",71,1.794,1688,941,2.82
1386,1993,"
        T86","
Mark McCumber
",78,1.795,1752,976,2.9
1387,1993,"
        T86","
Larry Nelson
",55,1.795,1165,649,2.74
1388,1993,"
        T86","
Larry Rinker
",74,1.795,1522,848,2.77
1389,1993,"
        T86","
Jim Woodward
",51,1.795,1014,565,2.85
1390,1993,"
        90","
Tom Purtzer
",56,1.796,1191,663,2.64
1391,1993,"
        T91","
Chip Beck
",88,1.797,1842,1025,2.77
1392,1993,"
        T91","
Peter Jacobsen
",79,1.797,1747,972,2.6
1393,1993,"
        T91","
Andrew Magee
",74,1.797,1626,905,2.69
1394,1993,"
        T91","
Steve Pate
",89,1.797,1903,1059,2.72
1395,1993,"
        T95","
Jeff Maggert
",89,1.798,1987,1105,3.02
1396,1993,"
        T95","
Joey Sindelar
",71,1.798,1539,856,2.57
1397,1993,"
        T95","
Hal Sutton
",85,1.798,1767,983,2.78
1398,1993,"
        T95","
David Toms
",84,1.798,1724,959,2.81
1399,1993,"
        T99","
Brandel Chamblee
",83,1.799,1785,992,2.68
1400,1993,"
        T99","
Mark O'Meara
",86,1.799,1880,1045,2.92
1401,1993,"
        T101","
Ronnie Black
",88,1.8,1863,1035,2.81
1402,1993,"
        T101","
Phil Mickelson
",73,1.8,1562,868,2.83
1403,1993,"
        T101","
Jeff Sluman
",97,1.8,2016,1120,2.64
1404,1993,"
        T104","
P.H. Horgan III
",87,1.801,1796,997,2.73
1405,1993,"
        T104","
Roger Maltbie
",59,1.801,1255,697,2.65
1406,1993,"
        T106","
Jay Delsing
",100,1.803,2106,1168,2.69
1407,1993,"
        T106","
Robin Freeman
",86,1.803,1769,981,2.82
1408,1993,"
        T106","
Mike Standly
",93,1.803,1954,1084,2.74
1409,1993,"
        T109","
Brian Henninger
",90,1.804,1885,1045,2.66
1410,1993,"
        T109","
Grant Waite
",90,1.804,1910,1059,2.78
1411,1993,"
        T111","
Bob Gilder
",78,1.805,1653,916,2.79
1412,1993,"
        T111","
Tim Simpson
",85,1.805,1917,1062,2.63
1413,1993,"
        T113","
Bobby Clampett
",54,1.806,1134,628,2.69
1414,1993,"
        T113","
Kenny Perry
",91,1.806,1997,1106,2.78
1415,1993,"
        T113","
Harry Taylor
",88,1.806,1965,1088,2.58
1416,1993,"
        T113","
Robert Wrenn
",81,1.806,1627,901,2.77
1417,1993,"
        T117","
Billy Mayfair
",110,1.807,2507,1387,2.57
1418,1993,"
        T117","
David Ogrin
",92,1.807,2051,1135,2.7
1419,1993,"
        T119","
John Adams
",92,1.808,1974,1092,2.72
1420,1993,"
        T119","
Jeff Cook
",83,1.808,1651,913,2.73
1421,1993,"
        T119","
Massy Kuramoto
",61,1.808,1148,635,2.77
1422,1993,"
        T122","
Hubert Green
",54,1.809,1031,570,2.54
1423,1993,"
        T122","
Jay Haas
",111,1.809,2516,1391,2.64
1424,1993,"
        T122","
Mike Smith
",90,1.809,1892,1046,2.49
1425,1993,"
        T125","
Robert Gamez
",81,1.81,1739,961,3.11
1426,1993,"
        T125","
Willie Wood
",78,1.81,1607,888,2.58
1427,1993,"
        T127","
Patrick Burke
",57,1.811,1195,660,2.53
1428,1993,"
        T127","
Scott Gump
",92,1.811,2007,1108,2.52
1429,1993,"
        T129","
Kelly Gibson
",102,1.813,2161,1192,2.73
1430,1993,"
        T129","
Gene Jones
",57,1.813,1180,651,2.63
1431,1993,"
        T129","
Craig Stadler
",80,1.813,1791,988,2.68
1432,1993,"
        T132","
Perry Moss
",86,1.814,1818,1002,2.52
1433,1993,"
        T132","
Peter Persons
",90,1.814,1912,1054,2.39
1434,1993,"
        T132","
Dennis Trixler
",82,1.814,1683,928,2.61
1435,1993,"
        T135","
Mark Brooks
",95,1.815,2080,1146,2.66
1436,1993,"
        T135","
Rick Dalpos
",70,1.815,1345,741,2.44
1437,1993,"
        T135","
Wayne Grady
",52,1.815,1069,589,2.5
1438,1993,"
        T135","
Dudley Hart
",91,1.815,1968,1084,2.46
1439,1993,"
        T135","
Bill Murchison
",54,1.815,1096,604,2.53
1440,1993,"
        T135","
Duffy Waldorf
",80,1.815,1724,950,2.73
1441,1993,"
        141","
Buddy Gardner
",65,1.816,1302,717,2.75
1442,1993,"
        T142","
Tom Byrum
",76,1.817,1572,865,2.44
1443,1993,"
        T142","
Bruce Lietzke
",50,1.817,1143,629,2.69
1444,1993,"
        T144","
Steve Lamontagne
",98,1.818,2096,1153,2.61
1445,1993,"
        T144","
Len Mattiace
",78,1.818,1496,823,2.52
1446,1993,"
        T144","
Dillard Pruitt
",86,1.818,2000,1100,2.43
1447,1993,"
        147","
Tad Rhyan
",79,1.819,1577,867,2.39
1448,1993,"
        T148","
Ian Baker-Finch
",61,1.82,1261,693,2.63
1449,1993,"
        T148","
Joel Edwards
",90,1.82,1938,1065,2.54
1450,1993,"
        T148","
Ed Humenik
",93,1.82,2066,1135,2.64
1451,1993,"
        T148","
Mike Schuchart
",72,1.82,1545,849,2.67
1452,1993,"
        T148","
Doug Tewell
",63,1.82,1376,756,2.5
1453,1993,"
        153","
John Elliott
",77,1.821,1539,845,2.91
1454,1993,"
        T154","
Andy Bean
",61,1.823,1167,640,2.7
1455,1993,"
        T154","
Mike Donald
",92,1.823,1940,1064,2.38
1456,1993,"
        T156","
Billy Kratzert
",52,1.824,1182,648,2.41
1457,1993,"
        T156","
Mark Lye
",65,1.824,1375,754,2.59
1458,1993,"
        T156","
Rocco Mediate
",87,1.824,1957,1073,2.65
1459,1993,"
        T156","
Brett Ogle
",56,1.824,1215,666,2.73
1460,1993,"
        T156","
Ted Schulz
",95,1.824,1972,1081,2.53
1461,1993,"
        T161","
Marco Dawson
",105,1.825,2254,1235,2.52
1462,1993,"
        T161","
Skip Kendall
",96,1.825,2049,1123,2.57
1463,1993,"
        163","
Jimmy Johnston
",69,1.826,1360,745,2.66
1464,1993,"
        T164","
Ed Dougherty
",111,1.827,2406,1317,2.59
1465,1993,"
        T164","
Bobby Wadkins
",65,1.827,1339,733,2.28
1466,1993,"
        T166","
Greg Cesario
",62,1.829,1068,584,2.5
1467,1993,"
        T166","
Trevor Dodds
",82,1.829,1672,914,2.58
1468,1993,"
        168","
Brad Fabel
",82,1.831,1738,949,2.33
1469,1993,"
        169","
Dave Barr
",94,1.832,2193,1197,2.34
1470,1993,"
        170","
Ed Fiori
",95,1.833,2046,1116,2.27
1471,1993,"
        171","
John Daly
",71,1.837,1438,783,2.62
1472,1993,"
        172","
Dan Pohl
",52,1.84,1244,676,2.5
1473,1993,"
        T173","
Barry Cheesman
",87,1.841,1883,1023,2.65
1474,1993,"
        T173","
Jim Thorpe
",56,1.841,1215,660,2.48
1475,1993,"
        175","
Tommy Armour III
",56,1.842,1210,657,2.45
1476,1993,"
        176","
Lee Porter
",51,1.843,1008,547,2.41
1477,1993,"
        177","
David Jackson
",87,1.844,1870,1014,2.83
1478,1993,"
        178","
David Delong
",52,1.847,957,518,2.26
1479,1993,"
        179","
Jim Hallet
",90,1.848,1881,1018,2.47
1480,1993,"
        180","
John Dowdall
",54,1.851,1066,576,2.22
1481,1993,"
        T181","
David Peoples
",83,1.852,1941,1048,2.37
1482,1993,"
        T181","
Neale Smith
",56,1.852,1150,621,2.33
1483,1993,"
        183","
JC Anderson
",77,1.854,1683,908,2.6
1484,1993,"
        T184","
Mark Carnevale
",94,1.863,2046,1098,2.23
1485,1993,"
        T184","
John Mahaffey
",73,1.863,1662,892,2.2
1486,1993,"
        186","
Dan Halldorson
",79,1.868,1670,894,2.33
1487,1993,"
        187","
Dave Peege
",57,1.87,1122,600,2.27
1488,1993,"
        188","
Eddie Pearce
",62,1.88,1265,673,2.45
1489,1993,"
        189","
Marty Schiene
",62,1.885,1259,668,2.29
1490,1994,"
        1","
Loren Roberts
",77,1.737,1661,956,3.2
1491,1994,"
        2","
Ben Crenshaw
",86,1.739,1689,971,3.12
1492,1994,"
        3","
David Frost
",78,1.742,1573,903,3.09
1493,1994,"
        T4","
Phil Mickelson
",65,1.744,1390,797,3.29
1494,1994,"
        T4","
Mark Wurtz
",81,1.744,1521,872,3.31
1495,1994,"
        6","
Greg Norman
",63,1.747,1366,782,3.09
1496,1994,"
        7","
Corey Pavin
",68,1.749,1382,790,2.96
1497,1994,"
        8","
Blaine McCallister
",95,1.75,2002,1144,2.95
1498,1994,"
        9","
Greg Kraft
",86,1.751,1662,949,3.01
1499,1994,"
        10","
Steve Stricker
",93,1.752,2001,1142,3.13
1500,1994,"
        11","
John Huston
",84,1.757,1838,1046,3.3
1501,1994,"
        12","
Hale Irwin
",74,1.759,1604,912,3.05
1502,1994,"
        13","
Jay Don Blake
",87,1.761,1907,1083,3.13
1503,1994,"
        T14","
Lennie Clements
",84,1.763,1883,1068,2.85
1504,1994,"
        T14","
Gil Morgan
",65,1.763,1449,822,2.81
1505,1994,"
        16","
Mark Calcavecchia
",84,1.764,1787,1013,3.08
1506,1994,"
        T17","
Wayne Grady
",56,1.765,1126,638,2.87
1507,1994,"
        T17","
Kenny Perry
",99,1.765,2065,1170,3.03
1508,1994,"
        T19","
Chip Beck
",86,1.766,1745,988,3.04
1509,1994,"
        T19","
Brian Henninger
",69,1.766,1356,768,3.02
1510,1994,"
        T19","
Tom Lehman
",81,1.766,1823,1032,2.98
1511,1994,"
        T19","
Bruce Lietzke
",59,1.766,1321,748,3.13
1512,1994,"
        T19","
Larry Mize
",75,1.766,1570,889,3.06
1513,1994,"
        24","
Scott Verplank
",64,1.767,1311,742,2.99
1514,1994,"
        T25","
John Flannery
",94,1.768,1904,1077,2.88
1515,1994,"
        T25","
Steve Lowery
",94,1.768,1961,1109,2.95
1516,1994,"
        T25","
Kirk Triplett
",90,1.768,1968,1113,2.8
1517,1994,"
        28","
Mark Brooks
",112,1.769,2279,1288,2.89
1518,1994,"
        T29","
Glen Day
",94,1.77,1951,1102,2.95
1519,1994,"
        T29","
Jeff Maggert
",88,1.77,1885,1065,3.14
1520,1994,"
        T31","
Bob Estes
",95,1.771,2147,1212,2.9
1521,1994,"
        T31","
Rick Fehr
",77,1.771,1606,907,3.04
1522,1994,"
        33","
Mike Springer
",84,1.772,1761,994,3.13
1523,1994,"
        T34","
Keith Clearwater
",89,1.773,1858,1048,3.04
1524,1994,"
        T34","
Nick Price
",60,1.773,1333,752,2.93
1525,1994,"
        T36","
Brad Bryant
",109,1.774,2445,1378,2.88
1526,1994,"
        T36","
Ted Schulz
",78,1.774,1499,845,2.85
