,"year","rank","player_name","rounds","total_eagles"
6035,1988,"
        T278","
Andrew Cotton
",0,0
6036,1988,"
        T278","
Jerry Covich
",2,0
6037,1988,"
        T278","
Brian Craig
",2,0
6038,1988,"
        T278","
Richard Crawford
",2,0
6039,1988,"
        T278","
Nathaniel Crosby
",3,0
6040,1988,"
        T278","
Scott Curiel
",2,0
6041,1988,"
        T278","
David Curry
",2,0
6042,1988,"
        T278","
Jeff Curtis
",2,0
6043,1988,"
        T278","
Eamon Darsey
",0,0
6044,1988,"
        T278","
Rodger Davis
",18,0
6045,1988,"
        T278","
John DeForest
",2,0
6046,1988,"
        T278","
David Delong
",5,0
6047,1988,"
        T278","
Larry Demers
",2,0
6048,1988,"
        T278","
Kevin DeNike
",2,0
6049,1988,"
        T278","
Clark Dennis
",8,0
6050,1988,"
        T278","
Denny Dennis
",2,0
6051,1988,"
        T278","
Bruce Devlin
",4,0
6052,1988,"
        T278","
Jim Dickson
",2,0
6053,1988,"
        T278","
Terry Dill
",22,0
6054,1988,"
        T278","
Trevor Dodds
",14,0
6055,1988,"
        T278","
Michael Dopslaff
",2,0
6056,1988,"
        T278","
Dale Douglass
",2,0
6057,1988,"
        T278","
Donald Dubois
",2,0
6058,1988,"
        T278","
Tim Duignan
",2,0
6059,1988,"
        T278","
Pat Duncan
",4,0
6060,1988,"
        T278","
Denis Durnian
",0,0
6061,1988,"
        T278","
Joe Dzwonkowski
",2,0
6062,1988,"
        T278","
R.W. Eaks
",2,0
6063,1988,"
        T278","
Frank Edmonds
",2,0
6064,1988,"
        T278","
Joel Edwards
",2,0
6065,1988,"
        T278","
Danny Elkins
",2,0
6066,1988,"
        T278","
Dave Erickson
",2,0
6067,1988,"
        T278","
Barry Fabyan
",2,0
6068,1988,"
        T278","
Greg Farrow
",32,0
6069,1988,"
        T278","
David Feherty
",4,0
6070,1988,"
        T278","
Keith Fergus
",10,0
6071,1988,"
        T278","
Gene Fieger
",2,0
6072,1988,"
        T278","
Chuck Fiser
",2,0
6073,1988,"
        T278","
Randy Fisher
",2,0
6074,1988,"
        T278","
Woody Fitzhugh
",6,0
6075,1988,"
        T278","
John Flannery
",3,0
6076,1988,"
        T278","
John Fleischer
",4,0
6077,1988,"
        T278","
Doug Ford
",2,0
6078,1988,"
        T278","
Steve Ford
",2,0
6079,1988,"
        T278","
Anders Forsbrand
",4,0
6080,1988,"
        T278","
Trevor Fostor
",0,0
6081,1988,"
        T278","
Peter Fowler
",0,0
6082,1988,"
        T278","
Brent Franklin
",4,0
6083,1988,"
        T278","
Mike Franko
",4,0
6084,1988,"
        T278","
Will Frantz
",2,0
6085,1988,"
        T278","
Greg Frederick
",2,0
6086,1988,"
        T278","
Ray Freeman
",6,0
6087,1988,"
        T278","
Robin Freeman
",4,0
6088,1988,"
        T278","
Bob Friend
",2,0
6089,1988,"
        T278","
Rich Fulkerson
",2,0
6090,1988,"
        T278","
Yoshio Fumiyama
",2,0
6091,1988,"
        T278","
Fred Funk
",6,0
6092,1988,"
        T278","
Ged Furey
",0,0
6093,1988,"
        T278","
Jim Furyk
",2,0
6094,1988,"
        T278","
Bill Galloway
",2,0
6095,1988,"
        T278","
Robert Gamez
",4,0
6096,1988,"
        T278","
Robert Gaona
",2,0
6097,1988,"
        T278","
Tom Garner
",19,0
6098,1988,"
        T278","
Chip Garriss
",2,0
6099,1988,"
        T278","
Michael George
",2,0
6100,1988,"
        T278","
Kim Gianasis
",2,0
6101,1988,"
        T278","
Kevin Giancola
",2,0
6102,1988,"
        T278","
Fred Gibson
",2,0
6103,1988,"
        T278","
Rick Gibson
",2,0
6104,1988,"
        T278","
David Gilford
",0,0
6105,1988,"
        T278","
Hugh Gill
",2,0
6106,1988,"
        T278","
Hunt Gilliland
",6,0
6107,1988,"
        T278","
Ronny Glanton
",2,0
6108,1988,"
        T278","
David Glenz
",2,0
6109,1988,"
        T278","
Lan Gooch
",2,0
6110,1988,"
        T278","
Paul Gooden
",2,0
6111,1988,"
        T278","
Mike Gornto
",4,0
6112,1988,"
        T278","
Thomas Gray
",2,0
6113,1988,"
        T278","
Brian Greenfield
",2,0
6114,1988,"
        T278","
Tony Grimes
",10,0
6115,1988,"
        T278","
Bob Groff
",2,0
6116,1988,"
        T278","
Gary Groh
",2,0
6117,1988,"
        T278","
Steve Groves
",2,0
6118,1988,"
        T278","
Jeff Grygiel
",4,0
6119,1988,"
        T278","
Jim Guerra
",2,0
6120,1988,"
        T278","
Scott Gump
",6,0
6121,1988,"
        T278","
Mark Gurnow
",6,0
6122,1988,"
        T278","
Jerry Haas
",4,0
6123,1988,"
        T278","
Bobby Hall
",2,0
6124,1988,"
        T278","
Mike Hall
",2,0
6125,1988,"
        T278","
Sam Hall
",2,0
6126,1988,"
        T278","
Gar Hamilton
",2,0
6127,1988,"
        T278","
Todd Hamilton
",4,0
6128,1988,"
        T278","
William Hamilton
",2,0
6129,1988,"
        T278","
Gary Hammer
",2,0
6130,1988,"
        T278","
Phillip Hancock
",20,0
6131,1988,"
        T278","
Kirk Hanefeld
",2,0
6132,1988,"
        T278","
Neil Hansen
",0,0
6133,1988,"
        T278","
Christian Hardin
",0,0
6134,1988,"
        T278","
Andy Harris
",2,0
6135,1988,"
        T278","
Labron Harris
",8,0
6136,1988,"
        T278","
Jeff Hart
",4,0
6137,1988,"
        T278","
Lenny Hartage
",2,0
6138,1988,"
        T278","
Mike Harwood
",0,0
6139,1988,"
        T278","
Steve Haskins
",6,0
6140,1988,"
        T278","
James Hay
",3,0
6141,1988,"
        T278","
Scott Head
",2,0
6142,1988,"
        T278","
Vance Heafner
",20,0
6143,1988,"
        T278","
Skeeter Heath
",3,0
6144,1988,"
        T278","
Leif Hederstram
",0,0
6145,1988,"
        T278","
Bobby Heins
",2,0
6146,1988,"
        T278","
Randy Helton
",2,0
6147,1988,"
        T278","
Bunky Henry
",10,0
6148,1988,"
        T278","
Joe Higgins
",0,0
6149,1988,"
        T278","
Doug Higgins Jr
",2,0
6150,1988,"
        T278","
Mike Hill
",2,0
6151,1988,"
        T278","
Scott Hinkley
",2,0
6152,1988,"
        T278","
Larry Hinson
",2,0
6153,1988,"
        T278","
Babe Hiskey
",2,0
6154,1988,"
        T278","
David Hobby
",10,0
6155,1988,"
        T278","
Chris Holmes
",4,0
6156,1988,"
        T278","
Garry Hopkins
",2,0
6157,1988,"
        T278","
Steve Howe
",2,0
6158,1988,"
        T278","
Jamie Howell
",0,0
6159,1988,"
        T278","
Robert Hoyt
",2,0
6160,1988,"
        T278","
Scott Hoyt
",3,0
6161,1988,"
        T278","
Chin Shing Hsieh
",0,0
6162,1988,"
        T278","
Joe Huber
",2,0
6163,1988,"
        T278","
Reed Hughes
",2,0
6164,1988,"
        T278","
Cary Hungate
",2,0
6165,1988,"
        T278","
Brian Hutton
",2,0
6166,1988,"
        T278","
Joe Inman
",4,0
6167,1988,"
        T278","
Tom Inskeep
",2,0
6168,1988,"
        T278","
Tony Jacklin
",0,0
6169,1988,"
        T278","
David Jackson
",10,0
6170,1988,"
        T278","
Jeff Jackson
",4,0
6171,1988,"
        T278","
John Jackson
",2,0
6172,1988,"
        T278","
Mark James
",0,0
6173,1988,"
        T278","
Jim Jamieson
",2,0
6174,1988,"
        T278","
Don Janes
",2,0
6175,1988,"
        T278","
Lynn Janson
",2,0
6176,1988,"
        T278","
Lee Janzen
",6,0
6177,1988,"
        T278","
Tom Jennette
",2,0
6178,1988,"
        T278","
Sam Jepsen
",2,0
6179,1988,"
        T278","
Blake Johnson
",2,0
6180,1988,"
        T278","
Doug Johnson
",6,0
6181,1988,"
        T278","
Tony Johnstone
",0,0
6182,1988,"
        T278","
Philip Jonas
",4,0
6183,1988,"
        T278","
David Jones
",0,0
6184,1988,"
        T278","
Gregg Jones
",2,0
6185,1988,"
        T278","
Mark Jordan
",4,0
6186,1988,"
        T278","
Pete Jordan
",2,0
6187,1988,"
        T278","
Jeff Julian
",2,0
6188,1988,"
        T278","
Mike Kallam
",2,0
6189,1988,"
        T278","
Keith Kalzer
",2,0
6190,1988,"
        T278","
Richie Karl
",6,0
6191,1988,"
        T278","
Adam Kase
",6,0
6192,1988,"
        T278","
Jack Kay
",2,0
6193,1988,"
        T278","
Masa Kaya
",1,0
6194,1988,"
        T278","
John Keller
",2,0
6195,1988,"
        T278","
Skip Kendall
",2,0
6196,1988,"
        T278","
Terry Kendrick
",2,0
6197,1988,"
        T278","
Paul Kent
",0,0
6198,1988,"
        T278","
Stephen Keppler
",2,0
6199,1988,"
        T278","
Darrell Kestner
",6,0
6200,1988,"
        T278","
Michael Ketcham
",2,0
6201,1988,"
        T278","
Mike Keymont
",2,0
6202,1988,"
        T278","
Craig King
",2,0
6203,1988,"
        T278","
Eddie Kirby
",2,0
6204,1988,"
        T278","
Jim Kish
",2,0
6205,1988,"
        T278","
Chris Kite
",14,0
6206,1988,"
        T278","
Bob Klein
",5,0
6207,1988,"
        T278","
Kent Kluba
",2,0
6208,1988,"
        T278","
Darrell Knight
",2,0
6209,1988,"
        T278","
Harold Kolb
",2,0
6210,1988,"
        T278","
Jonathan Kosier
",2,0
6211,1988,"
        T278","
Peter Kostis
",4,0
6212,1988,"
        T278","
Kurt Kretchman
",1,0
6213,1988,"
        T278","
Gary Krueger
",6,0
6214,1988,"
        T278","
Larry Krupp
",2,0
6215,1988,"
        T278","
Wally Kuchar
",2,0
6216,1988,"
        T278","
Keith Kulzer
",4,0
6217,1988,"
        T278","
Paul La Goy
",3,0
6218,1988,"
        T278","
David Lamb
",2,0
6219,1988,"
        T278","
Ralph Landrum
",2,0
6220,1988,"
        T278","
Barry Lane
",0,0
6221,1988,"
        T278","
Mats Lanner
",0,0
6222,1988,"
        T278","
Chuck Lasher
",2,0
6223,1988,"
        T278","
Mike Lawrence
",2,0
6224,1988,"
        T278","
Robert Lee
",0,0
6225,1988,"
        T278","
Bob Lendzion
",2,0
6226,1988,"
        T278","
Rick Lewallen
",2,0
6227,1988,"
        T278","
Robert Lewis
",2,0
6228,1988,"
        T278","
Robert Lindsay
",2,0
6229,1988,"
        T278","
Alex Lively
",2,0
6230,1988,"
        T278","
David Llewellyn
",0,0
6231,1988,"
        T278","
Bill Loeffler
",2,0
6232,1988,"
        T278","
John Long
",2,0
6233,1988,"
        T278","
Greg Loosigian
",2,0
6234,1988,"
        T278","
Lyn Lott
",4,0
6235,1988,"
        T278","
Tim Loustalot
",2,0
6236,1988,"
        T278","
Chien Soon Lu
",2,0
6237,1988,"
        T278","
Jay Lumpkin
",11,0
6238,1988,"
        T278","
David Lundstrom
",8,0
6239,1988,"
        T278","
Bob Lunn
",35,0
6240,1988,"
        T278","
Baker Maddera
",2,0
6241,1988,"
        T278","
Rich Mahar
",2,0
6242,1988,"
        T278","
Scott Mahlberg
",2,0
6243,1988,"
        T278","
Hiroshi Makino
",2,0
6244,1988,"
        T278","
Mike Malaska
",2,0
6245,1988,"
        T278","
Bill Malley
",3,0
6246,1988,"
        T278","
Mike Malone
",2,0
6247,1988,"
        T278","
Bob Mann
",2,0
6248,1988,"
        T278","
Lindsay Mann
",0,0
6249,1988,"
        T278","
Nick Manolios
",2,0
6250,1988,"
        T278","
Brian Marchbank
",0,0
6251,1988,"
        T278","
Randy Maris
",2,0
6252,1988,"
        T278","
John Markley
",2,0
6253,1988,"
        T278","
Gary Marlowe
",2,0
6254,1988,"
        T278","
Graham Marsh
",0,0
6255,1988,"
        T278","
Miguel Angel Martin
",0,0
6256,1988,"
        T278","
Bruce Martins
",2,0
6257,1988,"
        T278","
Carl Mason
",0,0
6258,1988,"
        T278","
Pete Mathews
",2,0
6259,1988,"
        T278","
Len Mattiace
",2,0
6260,1988,"
        T278","
Paul Mayo
",2,0
6261,1988,"
        T278","
Dick McClean
",2,0
6262,1988,"
        T278","
Alan McCloskey
",0,0
6263,1988,"
        T278","
John McCloskey
",2,0
6264,1988,"
        T278","
Jack McConachie
",2,0
6265,1988,"
        T278","
Bob McDonnell
",2,0
6266,1988,"
        T278","
Mike McGee
",2,0
6267,1988,"
        T278","
Mike McGinnis
",2,0
6268,1988,"
        T278","
Bill McKenzie
",4,0
6269,1988,"
        T278","
Robert McNamara
",2,0
6270,1988,"
        T278","
John McNeely
",2,0
6271,1988,"
        T278","
Peter McWhinney
",0,0
6272,1988,"
        T278","
Eric Meeks
",2,0
6273,1988,"
        T278","
Bob Menne
",2,0
6274,1988,"
        T278","
Rick Meskell
",4,0
6275,1988,"
        T278","
Robert Meyer
",2,0
6276,1988,"
        T278","
Phil Mickelson
",4,0
6277,1988,"
        T278","
Mark Mielke
",2,0
6278,1988,"
        T278","
Danny Mijovic
",4,0
6279,1988,"
        T278","
Mike Miles
",4,0
6280,1988,"
        T278","
Lindy Miller
",2,0
6281,1988,"
        T278","
Peter Mitchell
",0,0
6282,1988,"
        T278","
Bob Molt
",2,0
6283,1988,"
        T278","
Brian Montgomery
",2,0
6284,1988,"
        T278","
James Moodie
",2,0
6285,1988,"
        T278","
Chris Moody
",0,0
6286,1988,"
        T278","
Tommy Moore
",2,0
6287,1988,"
        T278","
John Morgan
",0,0
6288,1988,"
        T278","
Rodney Morrow
",2,0
6289,1988,"
        T278","
John Morse
",2,0
6290,1988,"
        T278","
Al Morton
",2,0
6291,1988,"
        T278","
Ricky Morton
",2,0
6292,1988,"
        T278","
Mark Mouland
",2,0
6293,1988,"
        T278","
Dick Murphy
",2,0
6294,1988,"
        T278","
Kelly Murray
",2,0
6295,1988,"
        T278","
Wayne Myers
",2,0
6296,1988,"
        T278","
Anthony Nash
",0,0
6297,1988,"
        T278","
Mike Nelms
",2,0
6298,1988,"
        T278","
Dwight Nevil
",8,0
6299,1988,"
        T278","
Jay Nichols
",2,0
6300,1988,"
        T278","
Jack Nicklaus
",23,0
6301,1988,"
        T278","
Jack Nicklaus II
",2,0
6302,1988,"
        T278","
Lonnie Nielsen
",6,0
6303,1988,"
        T278","
Tom Nieporte
",4,0
6304,1988,"
        T278","
Ted Norby
",2,0
6305,1988,"
        T278","
Christy O'Connor
",4,0
6306,1988,"
        T278","
Peter O'Malley
",2,0
6307,1988,"
        T278","
José María Olazábal
",0,0
6308,1988,"
        T278","
Peter Oosterhuis
",6,0
6309,1988,"
        T278","
Jeff Osberg
",2,0
6310,1988,"
        T278","
Jay Overton
",10,0
6311,1988,"
        T278","
David Owens
",1,0
6312,1988,"
        T278","
Jet Ozaki
",8,0
6313,1988,"
        T278","
John Paesani
",4,0
6314,1988,"
        T278","
Arnold Palmer
",12,0
6315,1988,"
        T278","
Bobby Pancratz
",2,0
6316,1988,"
        T278","
Greg Parker
",4,0
6317,1988,"
        T278","
Steve Parker
",2,0
6318,1988,"
        T278","
Jim Paschal
",2,0
6319,1988,"
        T278","
Benny Passons
",2,0
6320,1988,"
        T278","
Alan Pate
",10,0
6321,1988,"
        T278","
Ernesto Perez-Acosta
",0,0
6322,1988,"
        T278","
Mike Perpich
",2,0
6323,1988,"
        T278","
Doug Perry
",3,0
6324,1988,"
        T278","
Harold Perry
",2,0
6325,1988,"
        T278","
Peter Persons
",8,0
6326,1988,"
        T278","
Magnus Persson
",0,0
6327,1988,"
        T278","
Dave Pesacov
",2,0
6328,1988,"
        T278","
Jim Petralia
",2,0
6329,1988,"
        T278","
Tim Petrovic
",2,0
6330,1988,"
        T278","
Mark Pfeil
",48,0
6331,1988,"
        T278","
Ed Pfister
",6,0
6332,1988,"
        T278","
E.J. Phister
",2,0
6333,1988,"
        T278","
Manuel Piñero
",0,0
6334,1988,"
        T278","
Gary Pinns
",2,0
6335,1988,"
        T278","
Gary Player
",4,0
6336,1988,"
        T278","
Carl Poche
",6,0
6337,1988,"
        T278","
Tim Poland
",2,0
6338,1988,"
        T278","
Tim Price
",2,0
6339,1988,"
        T278","
Darren Prosser
",0,0
6340,1988,"
        T278","
Paul Purtzer
",2,0
6341,1988,"
        T278","
Dana Quigley
",2,0
6342,1988,"
        T278","
Fran Quinn
",4,0
6343,1988,"
        T278","
Tony Radick
",2,0
6344,1988,"
        T278","
Ronan Rafferty
",0,0
6345,1988,"
        T278","
Noel Ratcliffe
",0,0
6346,1988,"
        T278","
Eric Rebmann
",2,0
6347,1988,"
        T278","
Victor Regalado
",14,0
6348,1988,"
        T278","
Rick Rhoads
",3,0
6349,1988,"
        T278","
Robert Richardson
",0,0
6350,1988,"
        T278","
John Riegger
",2,0
6351,1988,"
        T278","
Wayne Riley
",0,0
6352,1988,"
        T278","
Steve Rintoul
",2,0
6353,1988,"
        T278","
José Rivero
",0,0
6354,1988,"
        T278","
Gary Robinson
",2,0
6355,1988,"
        T278","
Mark Roe
",0,0
6356,1988,"
        T278","
Andy Rogers
",0,0
6357,1988,"
        T278","
Eduardo Romero
",0,0
6358,1988,"
        T278","
Dennis Rose
",2,0
6359,1988,"
        T278","
Jeff Roth
",2,0
6360,1988,"
        T278","
Hugh Royer
",6,0
6361,1988,"
        T278","
Robert Rucker
",2,0
6362,1988,"
        T278","
Gary Rusnak
",4,0
6363,1988,"
        T278","
David Russell
",0,0
6364,1988,"
        T278","
David Russell
",0,0
6365,1988,"
        T278","
Charlie Rymer
",0,0
6366,1988,"
        T278","
Johan Ryström
",0,0
6367,1988,"
        T278","
Mike San Filippo
",2,0
6368,1988,"
        T278","
Cesar Sanudo
",2,0
6369,1988,"
        T278","
Steve Schadewitz
",3,0
6370,1988,"
        T278","
Ken Schall
",4,0
6371,1988,"
        T278","
Marty Schiene
",2,0
6372,1988,"
        T278","
Evan Schiller
",2,0
6373,1988,"
        T278","
Curt Schnell
",2,0
6374,1988,"
        T278","
Dave Schreyer
",2,0
6375,1988,"
        T278","
Rick Schuller
",4,0
6376,1988,"
        T278","
Ove Sellberg
",4,0
6377,1988,"
        T278","
Ed Selser
",2,0
6378,1988,"
        T278","
Peter Senior
",8,0
6379,1988,"
        T278","
Dale Shellman
",2,0
6380,1988,"
        T278","
Hsieh Sheng
",0,0
6381,1988,"
        T278","
Andrew Sherborne
",0,0
6382,1988,"
        T278","
Dan Shinebarger
",2,0
6383,1988,"
        T278","
Don Shirey Jr.
",12,0
6384,1988,"
        T278","
George Shortridge
",2,0
6385,1988,"
        T278","
Jay Sigel
",4,0
6386,1988,"
        T278","
Larry Silveira
",2,0
6387,1988,"
        T278","
Robert Singletary
",2,0
6388,1988,"
        T278","
Ron Skayhan
",2,0
6389,1988,"
        T278","
Gordon Smith
",4,0
6390,1988,"
        T278","
Jerry Smith
",6,0
6391,1988,"
        T278","
Rick Smith
",2,0
6392,1988,"
        T278","
Wayne Smith
",0,0
6393,1988,"
        T278","
Wes Smith
",2,0
6394,1988,"
        T278","
Des Smyth
",2,0
6395,1988,"
        T278","
Jim Sobb
",2,0
6396,1988,"
        T278","
Scott Spence
",2,0
6397,1988,"
        T278","
Dave Spengler
",2,0
6398,1988,"
        T278","
Mike Springer
",6,0
6399,1988,"
        T278","
Gary Stafford
",0,0
6400,1988,"
        T278","
Kent Stauffer
",4,0
6401,1988,"
        T278","
Sandy Stephen
",0,0
6402,1988,"
        T278","
Pat Stephens
",2,0
6403,1988,"
        T278","
Ward Stouffer
",2,0
6404,1988,"
        T278","
Tom Strueber
",2,0
6405,1988,"
        T278","
Robert Sullivan
",2,0
6406,1988,"
        T278","
Mike Swartz
",2,0
6407,1988,"
        T278","
Tim Sweborg
",2,0
6408,1988,"
        T278","
Keith Swindell
",2,0
6409,1988,"
        T278","
Danny Talbot
",2,0
6410,1988,"
        T278","
Taijiro Tanaka
",0,0
6411,1988,"
        T278","
Gerry Taylor
",0,0
6412,1988,"
        T278","
Joe Tesori
",2,0
6413,1988,"
        T278","
Mark Thaxton
",2,0
6414,1988,"
        T278","
Tommy Thomas
",0,0
6415,1988,"
        T278","
Leonard Thompson
",103,0
6416,1988,"
        T278","
Richard Thompson
",0,0
6417,1988,"
        T278","
Rocky Thompson
",11,0
6418,1988,"
        T278","
Jeff Thomsen
",2,0
6419,1988,"
        T278","
David Thore
",8,0
6420,1988,"
        T278","
Lucien Tinkler
",0,0
6421,1988,"
        T278","
Steen Tinning
",0,0
6422,1988,"
        T278","
Tommy Tolles
",2,0
6423,1988,"
        T278","
Sam Torrance
",0,0
6424,1988,"
        T278","
Kirk Triplett
",3,0
6425,1988,"
        T278","
Dennis Trixler
",13,0
6426,1988,"
        T278","
Mike Tschetter
",2,0
6427,1988,"
        T278","
Clive Tucker
",0,0
6428,1988,"
        T278","
Grant Turner
",2,0
6429,1988,"
        T278","
Andy Turpin
",2,0
6430,1988,"
        T278","
Tray Tyner
",2,0
6431,1988,"
        T278","
Stan Utley
",10,0
6432,1988,"
        T278","
Tommy Valentine
",6,0
6433,1988,"
        T278","
Maurie Ver Brugge
",3,0
6434,1988,"
        T278","
Steven Veriato
",6,0
6435,1988,"
        T278","
Rick Vershure
",4,0
6436,1988,"
        T278","
Art Wall
",2,0
6437,1988,"
        T278","
Philip Walton
",0,0
6438,1988,"
        T278","
Bobby Walzel
",2,0
6439,1988,"
        T278","
Tom Wargo
",2,0
6440,1988,"
        T278","
Ken Wasslen
",2,0
6441,1988,"
        T278","
Paul Way
",4,0
6442,1988,"
        T278","
DeWitt Weaver
",6,0
6443,1988,"
        T278","
DeWitt Weaver
",2,0
6444,1988,"
        T278","
Doug Weaver
",2,0
6445,1988,"
        T278","
Teddy Webber
",0,0
6446,1988,"
        T278","
Jerry Weeks
",2,0
6447,1988,"
        T278","
Russell Weir
",0,0
6448,1988,"
        T278","
Wayne Westner
",4,0
6449,1988,"
        T278","
David Wettlaufer
",2,0
6450,1988,"
        T278","
David Whelan
",0,0
6451,1988,"
        T278","
Doug Wherry
",2,0
6452,1988,"
        T278","
Kevin Whipple
",2,0
6453,1988,"
        T278","
Jim White
",0,0
6454,1988,"
        T278","
Mike White
",2,0
