rank,player_name,top_ten,first,second,third,year
T40,Grant Waite,4,0,1,0,1997
T40,Duffy Waldorf,4,0,2,0,1997
T59,John Adams,3,0,0,0,1997
T59,Paul Azinger,3,0,0,0,1997
T59,Ronnie Black,3,0,0,0,1997
T59,Phil Blackmar,3,1,0,0,1997
T59,Jay Don Blake,3,0,0,0,1997
T59,Michael Bradley,3,0,1,0,1997
T59,Brad Bryant,3,0,0,1,1997
T59,Brandel Chamblee,3,0,2,0,1997
T59,Joe Durant,3,0,0,0,1997
T59,Steve Elkington,3,2,0,1,1997
T59,Bob Estes,3,0,0,1,1997
T59,Fred Funk,3,0,0,1,1997
T59,Robert Gamez,3,0,1,0,1997
T59,Dudley Hart,3,0,1,0,1997
T59,Brian Henninger,3,0,1,0,1997
T59,P.H. Horgan III,3,0,0,0,1997
T59,Jerry Kelly,3,0,0,0,1997
T59,Wayne Levi,3,0,0,0,1997
T59,Frank Lickliter II,3,0,0,0,1997
T59,Doug Martin,3,0,0,0,1997
T59,Colin Montgomerie,3,0,1,0,1997
T59,Mike Reid,3,0,1,0,1997
T59,Lee Rinker,3,0,2,0,1997
T59,Clarence Rose,3,0,0,0,1997
T59,Jeff Sluman,3,1,0,1,1997
T59,Mike Springer,3,0,0,1,1997
T59,Mike Standly,3,0,1,0,1997
T86,Doug Barron,2,0,0,0,1997
T86,Olin Browne,2,0,0,0,1997
T86,Jim Carter,2,0,0,0,1997
T86,Michael Christie,2,0,0,0,1997
T86,Nick Faldo,2,1,0,1,1997
T86,Rick Fehr,2,0,1,0,1997
T86,Bruce Fleisher,2,0,0,0,1997
T86,David Frost,2,1,0,0,1997
T86,Donnie Hammond,2,0,1,0,1997
T86,Peter Jacobsen,2,0,0,1,1997
T86,Skip Kendall,2,0,0,1,1997
T86,Rocco Mediate,2,0,0,0,1997
T86,Joe Ozaki,2,0,1,0,1997
T86,Chris Perry,2,0,1,0,1997
T86,Kenny Perry,2,0,0,0,1997
T86,Larry Rinker,2,0,0,0,1997
T86,Gene Sauers,2,0,0,0,1997
T86,David Sutherland,2,0,1,0,1997
T86,Phil Tataurangi,2,0,0,1,1997
T86,David Toms,2,1,0,0,1997
T86,Ted Tryba,2,0,0,1,1997
T86,Omar Uresti,2,0,0,1,1997
T108,Robert Allenby,1,0,0,0,1997
T108,Stephen Ames,1,0,0,0,1997
T108,Woody Austin,1,0,0,0,1997
T108,David Berganio Jr.,1,0,0,0,1997
T108,Guy Boros,1,0,0,1,1997
T108,Mark Brooks,1,0,0,0,1997
T108,Billy Ray Brown,1,1,0,0,1997
T108,Kevin Burton,1,0,0,0,1997
T108,Brian Claar,1,0,0,0,1997
T108,Darren Clarke,1,0,1,0,1997
T108,Lennie Clements,1,0,0,0,1997
T108,John Daly,1,0,0,0,1997
T108,Jay Delsing,1,0,0,0,1997
T108,Ed Dougherty,1,0,0,0,1997
T108,David Edwards,1,0,1,0,1997
T108,Carlos Franco,1,0,0,0,1997
T108,Robin Freeman,1,0,0,0,1997
T108,Jim Gallagher Jr.,1,0,0,0,1997
T108,Brent Geiberger,1,0,1,0,1997
T108,Kelly Gibson,1,0,0,0,1997
T108,Retief Goosen,1,0,0,0,1997
T108,Richard Green,1,0,0,0,1997
T108,Padraig Harrington,1,0,0,0,1997
T108,J.P. Hayes,1,0,0,0,1997
T108,Nolan Henke,1,0,0,0,1997
T108,Gabriel Hjertstedt,1,1,0,0,1997
T108,Bradley Hughes,1,0,0,0,1997
T108,John Huston,1,0,0,0,1997
T108,Jimmy Johnston,1,0,1,0,1997
T108,Pete Jordan,1,0,0,0,1997
T108,Steve Jurgensen,1,0,0,0,1997
T108,Yoshinori Kaneko,1,0,0,0,1997
T108,Bernhard Langer,1,0,0,0,1997
T108,John Maginnes,1,0,0,0,1997
T108,Shigeki Maruyama,1,0,0,0,1997
T108,Dick Mast,1,0,0,0,1997
T108,Len Mattiace,1,0,0,1,1997
T108,Billy Mayfair,1,0,1,0,1997
T108,Blaine McCallister,1,0,0,0,1997
T108,Jim McGovern,1,0,0,0,1997
T108,Larry Mize,1,0,0,0,1997
T108,John Morse,1,0,0,0,1997
T108,Larry Nelson,1,0,1,0,1997
T108,Jack Nicklaus,1,0,0,0,1997
T108,Peter O'Malley,1,0,0,0,1997
T108,José María Olazábal,1,0,0,0,1997
T108,Anthony Painter,1,0,0,0,1997
T108,Corey Pavin,1,0,0,0,1997
T108,Tom Pernice Jr.,1,0,0,0,1997
T108,Lee Porter,1,0,0,0,1997
T108,Tom Purtzer,1,0,0,0,1997
T108,Costantino Rocca,1,0,0,0,1997
T108,Eduardo Romero,1,0,0,0,1997
T108,Brian Rowell,1,0,0,0,1997
T108,Dave Rummells,1,0,0,0,1997
T108,Joey Sindelar,1,0,0,0,1997
T108,Chris Smith,1,0,0,0,1997
T108,Taylor Smith,1,0,0,0,1997
T108,Dave Stockton Jr.,1,0,0,0,1997
T108,Curtis Strange,1,0,1,0,1997
T108,Steve Stricker,1,0,0,0,1997
T108,Scott Verplank,1,0,0,0,1997
T108,Lanny Wadkins,1,0,0,0,1997
T108,D.A. Weibring,1,0,0,0,1997
T108,Lee Westwood,1,0,0,0,1997
T108,Mark Wiebe,1,0,1,0,1997
T108,Bob Wolcott,1,0,0,0,1997
T108,Willie Wood,1,0,0,0,1997
1,Tom Lehman,13,2,2,1,1996
2,Davis Love III,11,1,3,0,1996
T3,Fred Couples,9,1,1,0,1996
T3,Brad Faxon,9,0,4,0,1996
T3,Jeff Maggert,9,0,3,0,1996
T3,Corey Pavin,9,1,0,0,1996
T3,Kenny Perry,9,0,1,1,1996
T3,Vijay Singh,9,0,1,0,1996
T9,Mark Brooks,8,3,1,0,1996
T9,Fred Funk,8,1,1,2,1996
T9,Scott Hoch,8,1,2,3,1996
T9,Justin Leonard,8,1,1,0,1996
T9,Phil Mickelson,8,4,1,1,1996
T9,Mark O'Meara,8,2,2,2,1996
T15,Nick Faldo,7,1,1,0,1996
T15,Lee Janzen,7,0,1,1,1996
T15,Jeff Sluman,7,0,1,0,1996
T15,Payne Stewart,7,0,1,1,1996
T15,Steve Stricker,7,2,1,4,1996
T20,Michael Bradley,6,1,1,2,1996
T20,Mark Calcavecchia,6,0,0,2,1996
T20,David Duval,6,0,2,3,1996
T20,Ernie Els,6,1,1,0,1996
T20,John Huston,6,0,1,0,1996
T20,Steve Jones,6,1,0,1,1996
T20,Tommy Tolles,6,0,1,2,1996
T27,Woody Austin,5,0,0,1,1996
T27,Lennie Clements,5,0,0,1,1996
T27,John Cook,5,2,0,0,1996
T27,Steve Elkington,5,0,1,1,1996
T27,Greg Kraft,5,0,0,1,1996
T27,Greg Norman,5,1,1,0,1996
T27,David Ogrin,5,1,0,0,1996
T27,Jesper Parnevik,5,0,0,1,1996
T27,Nick Price,5,0,0,2,1996
T27,Bob Tway,5,0,1,1,1996
T27,Duffy Waldorf,5,0,2,0,1996
T27,Tiger Woods,5,2,0,2,1996
T39,David Frost,4,0,0,1,1996
T39,Paul Goydos,4,1,0,0,1996
T39,Jay Haas,4,0,1,0,1996
T39,Jerry Kelly,4,0,1,0,1996
T39,Mark McCumber,4,0,2,0,1996
T39,Rocco Mediate,4,0,0,1,1996
T39,Scott Simpson,4,0,1,1,1996
T39,Tom Watson,4,1,1,0,1996
T47,Billy Andrade,3,0,1,0,1996
T47,Ronnie Black,3,0,0,0,1996
T47,Phil Blackmar,3,0,0,0,1996
T47,Mike Brisky,3,0,0,0,1996
T47,Olin Browne,3,0,0,0,1996
T47,Brad Bryant,3,0,0,0,1996
T47,Marco Dawson,3,0,0,1,1996
T47,Rick Fehr,3,0,0,1,1996
T47,Jim Furyk,3,1,0,0,1996
T47,Dudley Hart,3,1,0,0,1996
T47,Nolan Henke,3,0,0,1,1996
T47,Tim Herron,3,1,0,0,1996
T47,Andrew Magee,3,0,1,1,1996
T47,Larry Mize,3,0,0,0,1996
T47,Colin Montgomerie,3,0,1,0,1996
T47,Larry Nelson,3,0,0,0,1996
T47,Craig Parry,3,0,2,0,1996
T47,Tom Purtzer,3,0,1,1,1996
T47,Loren Roberts,3,2,0,0,1996
T47,Hugh Royer III,3,0,0,0,1996
T47,Joey Sindelar,3,0,0,0,1996
T47,Mike Springer,3,0,0,0,1996
T47,Paul Stankowski,3,1,0,0,1996
T47,Kirk Triplett,3,0,1,0,1996
T47,Fuzzy Zoeller,3,0,0,1,1996
T72,Emlyn Aubrey,2,0,1,0,1996
T72,Patrick Burke,2,0,0,1,1996
T72,Tom Byrum,2,0,0,1,1996
T72,Jim Carter,2,0,0,1,1996
T72,Brandel Chamblee,2,0,1,0,1996
T72,Russ Cochran,2,0,1,0,1996
T72,Glen Day,2,0,0,0,1996
T72,Scott Dunlap,2,0,0,1,1996
T72,David Edwards,2,0,0,0,1996
T72,Joel Edwards,2,0,0,0,1996
T72,Brad Fabel,2,0,0,0,1996
T72,Jeff Gallagher,2,0,0,0,1996
T72,Jim Gallagher Jr.,2,0,0,0,1996
T72,Robert Gamez,2,0,0,1,1996
T72,Kelly Gibson,2,0,0,1,1996
T72,Bradley Hughes,2,0,0,0,1996
T72,Mike Hulbert,2,0,0,1,1996
T72,Neal Lancaster,2,0,0,0,1996
T72,Wayne Levi,2,0,0,0,1996
T72,Steve Lowery,2,0,0,0,1996
T72,Len Mattiace,2,0,1,0,1996
T72,Blaine McCallister,2,0,0,0,1996
T72,Scott McCarron,2,1,0,0,1996
T72,Gil Morgan,2,0,0,0,1996
T72,John Morse,2,0,0,0,1996
T72,Frank Nobilo,2,0,0,0,1996
T72,Chris Perry,2,0,0,1,1996
T72,Dicky Pride,2,0,0,1,1996
T72,Clarence Rose,2,1,0,0,1996
T72,Taylor Smith,2,0,1,1,1996
T72,Dave Stockton Jr.,2,0,0,1,1996
T72,David Toms,2,0,0,0,1996
T72,Omar Uresti,2,0,0,0,1996
T72,Grant Waite,2,0,1,0,1996
T72,D.A. Weibring,2,1,0,0,1996
T72,Mark Wiebe,2,0,1,0,1996
T72,John Wilson,2,0,0,0,1996
T109,John Adams,1,0,1,0,1996
T109,Fulton Allem,1,0,0,0,1996
T109,Stuart Appleby,1,0,0,0,1996
T109,Tommy Armour III,1,0,0,0,1996
T109,Paul Azinger,1,0,0,0,1996
T109,Andy Bean,1,0,0,0,1996
T109,Chip Beck,1,0,1,0,1996
T109,Shane Bertsch,1,0,0,0,1996
T109,Jay Don Blake,1,0,1,0,1996
T109,Guy Boros,1,1,0,0,1996
T109,Curt Byrum,1,0,0,0,1996
T109,Michael Campbell,1,0,0,0,1996
T109,Alex Cejka,1,0,0,0,1996
T109,Stewart Cink,1,0,0,0,1996
T109,Brian Claar,1,0,0,0,1996
T109,Ben Crenshaw,1,0,0,0,1996
T109,Joe Daley,1,0,0,0,1996
T109,John Daly,1,0,0,0,1996
T109,Allen Doyle,1,0,0,0,1996
T109,Bob Estes,1,0,0,1,1996
T109,Keith Fergus,1,0,0,0,1996
T109,Ed Fiori,1,1,0,0,1996
T109,Bruce Fleisher,1,0,0,1,1996
T109,Raymond Floyd,1,0,0,0,1996
T109,Robin Freeman,1,0,0,0,1996
T109,Bill Glasson,1,0,0,0,1996
T109,Ken Green,1,0,0,0,1996
T109,Joey Gullion,1,0,0,0,1996
T109,Donnie Hammond,1,0,0,0,1996
T109,Peter Hedblom,1,0,0,0,1996
T109,Brian Henninger,1,0,0,0,1996
T109,Peter Jacobsen,1,0,0,0,1996
T109,Per-Ulrik Johansson,1,0,0,0,1996
T109,Pete Jordan,1,0,1,0,1996
T109,Steve Jurgensen,1,0,0,0,1996
T109,Tom Kite,1,0,1,0,1996
T109,Frank Lickliter II,1,0,0,0,1996
T109,Bruce Lietzke,1,0,0,0,1996
T109,Sandy Lyle,1,0,0,0,1996
T109,John Maginnes,1,0,1,0,1996
T109,Roger Maltbie,1,0,0,0,1996
T109,Doug Martin,1,0,0,0,1996
T109,Billy Mayfair,1,0,1,0,1996
T109,Brett Ogle,1,0,0,0,1996
T109,Joe Ozaki,1,0,0,0,1996
T109,Mike Reid,1,0,0,0,1996
T109,Lee Rinker,1,0,0,1,1996
T109,Charlie Rymer,1,0,0,0,1996
T109,Gene Sauers,1,0,0,0,1996
T109,Tom Scherrer,1,0,0,1,1996
T109,Craig Stadler,1,1,0,0,1996
T109,Mike Standly,1,0,0,0,1996
T109,Curtis Strange,1,0,0,0,1996
T109,Mike Sullivan,1,0,0,0,1996
T109,Kevin Sutherland,1,0,0,0,1996
T109,Hal Sutton,1,0,0,0,1996
T109,Mike Swartz,1,0,0,0,1996
T109,Brian Tennyson,1,0,0,0,1996
T109,Ted Tryba,1,0,0,1,1996
T109,Greg Turner,1,0,0,0,1996
T109,Bobby Wadkins,1,0,0,0,1996
T109,Lanny Wadkins,1,0,0,0,1996
T109,Mike Weir,1,0,0,0,1996
T109,Jay Williamson,1,0,0,0,1996
T109,Willie Wood,1,1,0,0,1996
1,Jay Haas,11,0,1,2,1995
T2,Davis Love III,9,1,1,1,1995
T2,Greg Norman,9,3,2,1,1995
T2,Vijay Singh,9,2,0,0,1995
T5,David Duval,8,0,3,1,1995
T5,Scott Hoch,8,1,1,1,1995
T5,Mark O'Meara,8,2,0,0,1995
T5,Bob Tway,8,1,0,0,1995
T9,Woody Austin,7,1,0,0,1995
T9,Steve Elkington,7,2,2,0,1995
T9,Justin Leonard,7,0,2,0,1995
T9,Jeff Sluman,7,0,1,2,1995
T9,Kirk Triplett,7,0,2,1,1995
T14,Mark Calcavecchia,6,1,2,0,1995
T14,Ernie Els,6,1,1,2,1995
T14,Nick Faldo,6,1,1,0,1995
T14,Jim Gallagher Jr.,6,2,2,1,1995
T14,Steve Lowery,6,0,0,0,1995
T14,Billy Mayfair,6,2,3,0,1995
T14,Corey Pavin,6,2,2,1,1995
T14,Scott Simpson,6,0,3,0,1995
T14,Payne Stewart,6,1,0,1,1995
T23,Brad Bryant,5,1,0,0,1995
T23,Bob Estes,5,0,0,0,1995
T23,Brad Faxon,5,0,1,0,1995
T23,Bill Glasson,5,0,0,1,1995
T23,John Huston,5,0,0,0,1995
T23,Peter Jacobsen,5,2,2,1,1995
T23,Tom Lehman,5,1,1,1,1995
T23,Jeff Maggert,5,0,1,1,1995
T23,Kenny Perry,5,1,1,1,1995
T23,Nick Price,5,0,1,1,1995
T23,Loren Roberts,5,1,1,1,1995
T34,Guy Boros,4,0,0,0,1995
T34,Lennie Clements,4,0,0,1,1995
T34,Fred Couples,4,0,0,0,1995
T34,Ben Crenshaw,4,1,0,1,1995
T34,Fred Funk,4,2,0,0,1995
T34,Lee Janzen,4,3,0,0,1995
T34,Phil Mickelson,4,1,0,0,1995
T34,Joe Ozaki,4,0,0,0,1995
T34,Craig Stadler,4,0,0,1,1995
T34,Curtis Strange,4,0,0,1,1995
T34,Steve Stricker,4,0,0,0,1995
T34,Hal Sutton,4,1,2,0,1995
T34,Scott Verplank,4,0,0,0,1995
T34,Duffy Waldorf,4,1,1,0,1995
T34,D.A. Weibring,4,1,1,1,1995
T49,John Adams,3,0,0,0,1995
T49,Billy Andrade,3,0,0,0,1995
T49,Jay Don Blake,3,0,1,0,1995
T49,Mark Brooks,3,0,0,1,1995
T49,Brandel Chamblee,3,0,0,0,1995
T49,Brian Claar,3,0,0,0,1995
T49,David Frost,3,0,1,0,1995
T49,Jim Furyk,3,1,0,0,1995
T49,Robert Gamez,3,0,0,0,1995
T49,Bob Gilder,3,0,0,0,1995
T49,Mike Heinen,3,0,2,0,1995
T49,Mike Hulbert,3,0,1,0,1995
T49,Andrew Magee,3,0,0,0,1995
T49,Mark McCumber,3,0,0,0,1995
T49,Jim McGovern,3,0,2,0,1995
T49,Larry Mize,3,0,0,0,1995
T49,Gil Morgan,3,0,1,0,1995
T49,John Morse,3,1,1,1,1995
T49,David Ogrin,3,0,0,0,1995
T49,Don Pooley,3,0,0,1,1995
T49,Dillard Pruitt,3,0,0,1,1995
T49,Lee Rinker,3,0,0,0,1995
T49,Joey Sindelar,3,0,0,0,1995
T49,Mike Standly,3,0,0,0,1995
T49,Ted Tryba,3,1,1,0,1995
T49,Tom Watson,3,0,0,0,1995
T49,Mark Wiebe,3,0,0,1,1995
T49,Jay Williamson,3,0,0,0,1995
T77,Joe Acosta Jr.,2,0,0,1,1995
T77,Michael Bradley,2,0,0,0,1995
T77,Tom Byrum,2,0,0,1,1995
T77,Marco Dawson,2,0,1,0,1995
T77,Jay Delsing,2,0,1,1,1995
T77,David Edwards,2,0,0,0,1995
T77,Rick Fehr,2,0,0,0,1995
T77,Bruce Fleisher,2,0,0,0,1995
T77,Dan Forsman,2,0,0,0,1995
T77,Robin Freeman,2,0,1,1,1995
T77,Nolan Henke,2,0,1,0,1995
T77,Brian Henninger,2,0,0,0,1995
T77,Hale Irwin,2,0,0,0,1995
T77,Steve Jones,2,0,0,0,1995
T77,Brian Kamm,2,0,0,0,1995
T77,Jonathan Kaye,2,0,1,0,1995
T77,Bruce Lietzke,2,0,1,0,1995
T77,Bob Lohr,2,0,1,0,1995
T77,John Mahaffey,2,0,0,1,1995
T77,Blaine McCallister,2,0,0,0,1995
T77,Rocco Mediate,2,0,0,0,1995
T77,Brett Ogle,2,0,0,0,1995
T77,José María Olazábal,2,0,0,0,1995
T77,Jesper Parnevik,2,0,0,0,1995
T77,Craig Parry,2,0,1,0,1995
T77,Dan Pohl,2,0,0,0,1995
T77,Mike Reid,2,0,0,0,1995
T77,Steve Rintoul,2,0,0,0,1995
T77,Charlie Rymer,2,0,0,1,1995
T77,Gene Sauers,2,0,0,1,1995
T77,Tommy Tolles,2,0,0,1,1995
T77,Grant Waite,2,0,1,0,1995
T109,Michael Allen,1,0,0,0,1995
T109,Tommy Armour III,1,0,0,0,1995
T109,Emlyn Aubrey,1,0,0,0,1995
T109,Paul Azinger,1,0,0,0,1995
T109,Seve Ballesteros,1,0,0,0,1995
T109,Chip Beck,1,0,0,0,1995
T109,Ronnie Black,1,0,0,0,1995
T109,Phil Blackmar,1,0,0,0,1995
T109,Steven Bottomley,1,0,0,1,1995
T109,Danny Briggs,1,0,0,0,1995
T109,Mike Brisky,1,0,1,0,1995
T109,Bill Britton,1,0,0,0,1995
T109,Patrick Burke,1,0,0,0,1995
T109,Curt Byrum,1,0,0,0,1995
T109,Michael Campbell,1,0,0,1,1995
T109,Jim Carter,1,0,0,1,1995
T109,Stewart Cink,1,0,0,0,1995
T109,Russ Cochran,1,0,0,0,1995
T109,John Cook,1,0,0,0,1995
T109,John Daly,1,1,0,0,1995
T109,Glen Day,1,0,0,0,1995
T109,Ed Dougherty,1,1,0,0,1995
T109,Scott Dunlap,1,0,0,0,1995
T109,Joel Edwards,1,0,0,0,1995
T109,Keith Fergus,1,0,0,0,1995
T109,Kelly Gibson,1,0,0,0,1995
T109,Ken Green,1,0,1,0,1995
T109,Scott Gump,1,0,0,0,1995
T109,Donnie Hammond,1,0,0,0,1995
T109,David Ishii,1,0,0,0,1995
T109,Mark James,1,0,0,0,1995
T109,Pete Jordan,1,0,0,1,1995
T109,Skip Kendall,1,0,0,0,1995
T109,Stephen Keppler,1,0,0,1,1995
T109,Tom Kite,1,0,0,0,1995
T109,Greg Kraft,1,0,0,0,1995
T109,Neal Lancaster,1,0,0,0,1995
T109,Bernhard Langer,1,0,1,0,1995
T109,Jeff Leonard,1,0,0,0,1995
T109,Roger Maltbie,1,0,0,0,1995
T109,Doug Martin,1,0,1,0,1995
T109,Scott McCarron,1,0,0,1,1995
T109,Colin Montgomerie,1,0,1,0,1995
T109,Jodie Mudd,1,0,0,0,1995
T109,Larry Nelson,1,0,0,0,1995
T109,Jack Nicklaus,1,0,0,0,1995
T109,Frank Nobilo,1,0,0,0,1995
T109,Carl Paulson,1,0,0,0,1995
T109,Dennis Paulson,1,0,0,0,1995
T109,David Peoples,1,0,0,0,1995
T109,Dicky Pride,1,0,0,0,1995
T109,Costantino Rocca,1,0,1,0,1995
T109,Tony Sills,1,0,0,0,1995
T109,Paul Stankowski,1,0,0,0,1995
T109,Dave Stockton Jr.,1,0,1,0,1995
T109,Mike Sullivan,1,0,0,0,1995
T109,Harry Taylor,1,0,0,0,1995
T109,Dicky Thompson,1,0,0,0,1995
T109,Howard Twitty,1,0,0,0,1995
T109,Tray Tyner,1,0,0,0,1995
T109,Bobby Wadkins,1,0,0,1,1995
T109,Lanny Wadkins,1,0,0,0,1995
T109,Rocky Walcher,1,0,0,0,1995
T109,John Wilson,1,0,0,0,1995
T109,Ian Woosnam,1,0,0,1,1995
T109,Fuzzy Zoeller,1,0,0,0,1995
1,Jeff Maggert,12,0,2,2,1994
2,Greg Norman,11,1,3,0,1994
T3,Tom Lehman,10,1,1,1,1994
T3,Phil Mickelson,10,1,0,3,1994
T3,Corey Pavin,10,1,3,1,1994
T3,Loren Roberts,10,1,3,1,1994
7,John Huston,9,1,0,1,1994
T8,Bob Estes,8,1,1,1,1994
T8,Scott Hoch,8,1,1,2,1994
T8,Tom Kite,8,0,1,1,1994
T8,Nick Price,8,6,1,0,1994
T8,Kirk Triplett,8,0,1,0,1994
T13,Bill Glasson,7,1,0,1,1994
T13,Hale Irwin,7,1,1,1,1994
T13,Blaine McCallister,7,0,0,1,1994
T16,Brad Bryant,6,0,2,2,1994
T16,Mark Calcavecchia,6,0,1,2,1994
T16,Lennie Clements,6,0,1,0,1994
T16,John Cook,6,0,0,1,1994
T16,Ben Crenshaw,6,1,0,0,1994
T16,David Edwards,6,0,1,0,1994
T16,Brad Faxon,6,0,0,2,1994
T16,David Frost,6,1,0,1,1994
T16,Jay Haas,6,0,0,1,1994
T16,Mark McCumber,6,3,0,0,1994
T16,Fuzzy Zoeller,6,0,5,0,1994
T27,Fred Couples,5,1,2,0,1994
T27,Jim Gallagher Jr.,5,0,1,0,1994
T27,Robert Gamez,5,0,1,0,1994
T27,Davis Love III,5,0,1,0,1994
T27,Steve Lowery,5,1,1,1,1994
T27,Steve Pate,5,0,0,1,1994
T27,Mike Springer,5,2,0,1,1994
T27,Curtis Strange,5,0,0,1,1994
T27,Tom Watson,5,0,1,0,1994
T36,Dave Barr,4,0,0,1,1994
T36,Guy Boros,4,0,0,1,1994
T36,Mark Brooks,4,1,0,0,1994
T36,Russ Cochran,4,0,0,0,1994
T36,Glen Day,4,0,1,0,1994
T36,Chris DiMarco,4,0,0,1,1994
T36,Ernie Els,4,1,1,0,1994
T36,Rick Fehr,4,1,1,0,1994
T36,Fred Funk,4,0,0,0,1994
T36,Wayne Levi,4,0,0,0,1994
T36,Bruce Lietzke,4,1,0,0,1994
T36,Larry Mize,4,0,0,1,1994
T36,José María Olazábal,4,2,1,0,1994
T36,Kenny Perry,4,1,1,0,1994
T36,Jeff Sluman,4,0,1,0,1994
T36,Craig Stadler,4,1,1,0,1994
T36,Steve Stricker,4,0,1,1,1994
T36,Hal Sutton,4,0,2,0,1994
T36,Duffy Waldorf,4,0,0,1,1994
T55,Billy Andrade,3,0,1,1,1994
T55,Michael Bradley,3,0,0,0,1994
T55,Bob Burns,3,0,0,0,1994
T55,Keith Clearwater,3,0,0,0,1994
T55,John Daly,3,1,0,0,1994
T55,Clark Dennis,3,0,0,0,1994
T55,Steve Elkington,3,1,1,0,1994
T55,Robin Freeman,3,0,0,0,1994
T55,Jim Furyk,3,0,0,0,1994
T55,Paul Goydos,3,0,0,0,1994
T55,Donnie Hammond,3,0,0,0,1994
T55,Mike Heinen,3,1,0,0,1994
T55,Nolan Henke,3,0,1,0,1994
T55,Peter Jacobsen,3,0,0,0,1994
T55,Brian Kamm,3,0,0,0,1994
T55,Greg Kraft,3,0,1,1,1994
T55,Andrew Magee,3,1,0,0,1994
T55,Gil Morgan,3,0,1,0,1994
T55,Mark O'Meara,3,0,0,0,1994
T55,Craig Parry,3,0,1,0,1994
T55,Vijay Singh,3,0,2,0,1994
T55,Paul Stankowski,3,0,0,0,1994
T55,Dave Stockton Jr.,3,0,0,2,1994
T55,Doug Tewell,3,0,0,0,1994
T55,Jim Thorpe,3,0,0,0,1994
T55,D.A. Weibring,3,0,1,0,1994
T81,Tommy Armour III,2,0,0,1,1994
T81,Jay Don Blake,2,0,1,0,1994
T81,Curt Byrum,2,0,0,0,1994
T81,Mark Carnevale,2,0,1,0,1994
T81,Brian Claar,2,0,0,1,1994
T81,Bobby Clampett,2,0,0,0,1994
T81,Jay Delsing,2,0,0,0,1994
T81,Joel Edwards,2,0,0,0,1994
T81,Nick Faldo,2,0,0,0,1994
T81,David Feherty,2,0,1,0,1994
T81,Kelly Gibson,2,0,0,0,1994
T81,Bob Gilder,2,0,0,0,1994
T81,Ken Green,2,0,0,0,1994
T81,Gary Hallberg,2,0,0,0,1994
T81,Dudley Hart,2,0,0,0,1994
T81,Brian Henninger,2,1,1,0,1994
T81,Mike Hulbert,2,0,0,1,1994
T81,Lee Janzen,2,1,0,0,1994
T81,Justin Leonard,2,0,0,1,1994
T81,Bob Lohr,2,0,0,0,1994
T81,Mark McNulty,2,0,0,0,1994
T81,Yoshinori Mizumaki,2,0,1,0,1994
T81,Colin Montgomerie,2,0,1,0,1994
T81,David Ogrin,2,0,1,0,1994
T81,Jesper Parnevik,2,0,0,0,1994
T81,Dicky Pride,2,1,0,0,1994
T81,Dillard Pruitt,2,0,0,0,1994
T81,Tom Purtzer,2,0,0,1,1994
T81,Mike Reid,2,0,0,0,1994
T81,Gene Sauers,2,0,1,0,1994
T81,Scott Simpson,2,0,1,0,1994
T81,Payne Stewart,2,0,0,0,1994
T81,Mike Sullivan,2,1,1,0,1994
T81,Ted Tryba,2,0,0,0,1994
T81,Bobby Wadkins,2,0,1,0,1994
T81,John Wilson,2,0,0,0,1994
T117,John Adams,1,0,0,0,1994
T117,Fulton Allem,1,0,0,0,1994
T117,JC Anderson,1,0,0,0,1994
T117,Ian Baker-Finch,1,0,0,0,1994
T117,Chip Beck,1,0,0,1,1994
T117,Russell Beiersdorf,1,0,0,0,1994
T117,Ronnie Black,1,0,0,0,1994
T117,Steve Brodie,1,0,0,0,1994
T117,Olin Browne,1,0,0,0,1994
T117,Tom Byrum,1,0,1,0,1994
T117,Brandel Chamblee,1,0,0,1,1994
T117,Marco Dawson,1,0,0,0,1994
T117,Trevor Dodds,1,0,0,0,1994
T117,Mike Donald,1,0,0,1,1994
T117,Billy Downes,1,0,0,0,1994
T117,David Duval,1,0,0,0,1994
T117,Ed Fiori,1,0,0,1,1994
T117,Bruce Fleisher,1,0,0,0,1994
T117,Raymond Floyd,1,0,0,0,1994
T117,Buddy Gardner,1,0,0,0,1994
T117,Steve Gotsche,1,0,0,0,1994
T117,Wayne Grady,1,0,0,0,1994
T117,P.H. Horgan III,1,0,0,0,1994
T117,Ed Humenik,1,0,1,0,1994
T117,David Ishii,1,0,0,0,1994
T117,Pete Jordan,1,0,0,0,1994
T117,Neal Lancaster,1,1,0,0,1994
T117,Bernhard Langer,1,0,0,0,1994
T117,Mark Lye,1,0,0,0,1994
T117,Sandy Lyle,1,0,0,0,1994
T117,Doug Martin,1,0,0,0,1994
T117,Dick Mast,1,0,0,0,1994
T117,Billy Mayfair,1,0,0,0,1994
T117,Jim McGovern,1,0,0,0,1994
T117,Rocco Mediate,1,0,0,0,1994
T117,Johnny Miller,1,1,0,0,1994
T117,John Morse,1,0,0,0,1994
T117,Sean Murphy,1,0,0,0,1994
T117,Larry Nelson,1,0,0,0,1994
T117,Frank Nobilo,1,0,0,0,1994
T117,Brett Ogle,1,1,0,0,1994
T117,Seiki Okuda,1,0,0,0,1994
T117,Joe Ozaki,1,0,0,0,1994
T117,Dennis Paulson,1,0,0,0,1994
T117,David Peoples,1,0,0,0,1994
T117,Don Pooley,1,0,0,1,1994
T117,Fran Quinn,1,0,0,0,1994
T117,Steve Rintoul,1,0,1,0,1994
T117,Larry Silveira,1,0,0,0,1994
