c_stat_id,player_id,tour,year,season,events,wins,seconds,thirds,top_10,top_25,cuts_made,earnings
17163,23903,R,2017,2016-17,1,0,0,0,0,0,0,0
17164,23903,R,2013,2013,2,0,0,0,0,0,0,0
17165,23903,R,2012,2012,23,0,0,0,0,0,6,58702
17166,23903,R,2009,2009,1,0,0,0,0,0,0,0
17167,23903,R,2008,2008,1,0,0,0,0,0,0,0
17168,23903,R,2006,2006,2,0,0,0,0,0,2,53584
17169,23903,R,2005,2005,1,0,0,0,0,0,1,14161
17170,23903,R,2002,2002,27,0,0,0,0,3,10,187804
17171,23903,R,2001,2001,2,0,0,0,0,0,2,22476
17172,23903,R,2000,2000,1,0,0,0,0,0,1,5460
17173,24227,R,2014,2013-14,6,0,0,0,0,0,1,29327
17174,24227,R,2013,2013,23,0,0,0,2,2,6,545187
17175,24227,R,2010,2010,23,0,0,0,0,1,4,73990
17176,24227,R,2008,2008,28,0,0,0,1,2,16,458022
17177,24227,R,2007,2007,1,0,0,0,0,0,0,0
17178,24227,R,2005,2005,24,0,0,0,0,3,9,207400
17179,24290,R,2012,2012,0,0,0,0,0,0,0,0
17180,24290,R,2011,2011,23,0,0,0,0,1,10,191491
17181,24290,R,2008,2008,1,0,0,0,0,0,0,0
17182,24290,R,2007,2007,22,0,0,0,0,2,11,268205
17183,24290,R,2005,2005,26,0,0,0,0,3,12,294849
17184,24290,R,2004,2004,27,0,0,0,0,3,12,356943
17185,24399,R,2019,2018-19,0,0,0,0,0,0,0,0
17186,24399,R,2018,2017-18,0,0,0,0,0,0,0,0
17187,24399,R,2017,2016-17,0,0,0,0,0,0,0,0
17188,24399,R,2015,2014-15,3,0,0,0,0,0,0,0
17189,24399,R,2014,2013-14,18,0,0,0,0,1,6,209270
17190,24399,R,2013,2013,23,0,0,0,0,2,7,219645
17191,24457,R,2016,2015-16,2,0,0,0,0,0,1,74500
17192,24457,R,2015,2014-15,2,0,0,0,0,0,1,40500
17193,24457,R,2014,2013-14,1,0,0,0,0,1,1,75100
17194,24457,R,2013,2013,3,0,0,0,0,0,1,41500
17195,24457,R,2007,2007,21,0,0,0,0,0,4,53763
17196,24461,R,2022,2021-22,0,0,0,0,0,0,0,0
17197,24461,R,2021,2020-21,1,0,0,0,0,0,0,0
17198,24461,R,2017,2016-17,1,0,0,0,0,0,1,25026
17199,24461,R,2016,2015-16,23,0,0,0,0,3,12,347686
17200,24461,R,2015,2014-15,4,0,0,0,0,2,4,153350
17201,24461,R,2014,2013-14,3,0,0,0,0,0,1,11286
17202,24461,R,2013,2013,2,0,0,0,0,0,1,7104
17203,24461,R,2012,2012,4,0,0,0,1,1,2,257179
17204,24461,R,2011,2011,4,0,0,0,0,0,1,65500
17205,24461,R,2010,2010,1,0,0,0,0,0,1,16358
17206,24461,R,2009,2009,3,0,0,0,2,2,2,147172
17207,24461,R,2008,2008,1,0,0,0,0,0,1,33267
17208,24461,R,2006,2006,1,0,0,0,0,0,0,0
17209,24494,R,2023,2022-23,2,0,0,0,0,0,2,43057
17210,24494,R,2022,2021-22,2,0,0,0,0,0,0,0
17211,24494,R,2021,2020-21,2,0,0,0,0,1,1,68438
17212,24494,R,2019,2018-19,1,0,0,0,0,0,0,0
17213,24494,R,2017,2016-17,1,0,0,0,0,0,0,0
17214,24494,R,2016,2015-16,24,0,0,0,0,0,10,247903
17215,24494,R,2015,2014-15,28,0,0,0,1,3,17,676602
17216,24494,R,2014,2013-14,28,0,1,0,3,6,17,1796143
17217,24494,R,2013,2013,24,0,0,0,1,4,13,651660
17218,24494,R,2012,2012,26,0,0,0,0,1,16,359765
17219,24494,R,2011,2011,6,0,0,0,0,1,5,95542
17220,24494,R,2010,2010,7,0,0,0,0,0,5,77245
17221,24494,R,2009,2009,5,0,0,0,0,0,2,27524
17222,24494,R,2008,2008,1,0,0,0,0,0,1,10074
17223,24494,R,2005,2005,1,0,0,0,0,0,1,15895
17224,24494,R,2004,2004,2,0,0,0,0,0,1,11050
17225,24494,R,2003,2003,1,0,0,0,0,0,0,0
17226,24494,R,2002,2002,5,0,0,0,0,0,2,22438
17227,24494,R,2001,2001,1,0,0,0,0,0,0,0
17228,24494,R,2000,2000,1,0,0,0,0,0,1,0
17229,24503,R,2015,2014-15,0,0,0,0,0,0,0,0
17230,24503,R,2013,2013,8,0,0,0,0,1,4,149830
17231,24503,R,2011,2011,8,0,0,0,0,0,2,34364
17232,24503,R,2010,2010,13,0,0,0,0,2,6,173676
17233,24503,R,2009,2009,29,0,0,0,3,6,21,1243696
17234,24503,R,2008,2008,0,0,0,0,0,0,0,0
17235,24503,R,2007,2007,0,0,0,0,0,0,0,0
17236,24503,R,2003,2003,1,0,0,0,0,0,0,0
17237,24604,R,2019,2018-19,0,0,0,0,0,0,0,0
17238,24604,R,2013,2013,5,0,0,0,0,0,3,42929
17239,24604,R,2012,2012,24,0,0,0,1,2,12,399364
17240,24604,R,2011,2011,30,0,0,1,4,8,18,1039987
17241,24604,R,2008,2008,1,0,0,0,0,0,0,0
17242,24604,R,2005,2005,28,0,0,0,1,3,14,371925
17243,24604,R,2002,2002,1,0,0,0,0,0,1,13545
17244,24604,R,2001,2001,30,0,0,0,0,1,8,109110
17245,24604,R,2000,2000,4,0,0,0,0,0,1,6685
17246,24604,R,2000,2000,2,0,0,0,0,0,0,6685
17247,24940,R,2019,2018-19,0,0,0,0,0,0,0,0
17248,24940,R,2014,2013-14,19,0,0,0,0,0,3,29958
17249,24940,R,2013,2013,2,0,0,0,0,0,1,47246
17250,24940,R,2012,2012,23,0,0,0,0,1,7,97947
17251,24940,R,2009,2009,1,0,0,0,0,0,0,0
17252,24940,R,2007,2007,1,0,0,0,0,0,0,0
17253,24940,R,2004,2004,1,0,0,0,0,0,1,11400
17254,24940,R,2003,2003,1,0,0,0,0,0,0,0
17255,24940,R,2001,2001,1,0,0,0,0,0,0,0
17256,24940,R,2000,2000,5,0,0,0,0,1,1,22667
17257,25190,R,2016,2015-16,0,0,0,0,0,0,0,0
17258,25190,R,2013,2013,1,0,0,0,0,0,0,0
17259,25190,R,2012,2012,1,0,0,0,0,0,1,43310
17260,25190,R,2011,2011,14,0,0,0,0,1,7,139582
17261,25190,R,2010,2010,29,0,0,0,2,3,16,605866
17262,25190,R,2009,2009,26,0,1,0,2,6,13,718950
17263,25190,R,2008,2008,28,0,1,1,3,6,16,1999371
17264,25190,R,2007,2007,29,0,0,1,5,9,18,1612056
17265,25190,R,2006,2006,0,0,0,0,0,0,0,0
17266,25190,R,2005,2005,1,0,0,0,0,0,0,0
17267,25190,R,2003,2003,2,0,0,0,0,0,1,14550
17268,25190,R,2002,2002,5,0,0,0,0,0,2,40310
17269,25190,R,2001,2001,6,0,0,0,0,0,1,11400
17270,25190,R,2001,2001,1,0,0,0,0,0,0,11400
17271,25190,R,2000,2000,1,0,0,0,0,0,0,0
17272,25191,R,2021,2020-21,1,0,0,0,0,0,0,0
17273,25191,R,2018,2017-18,0,0,0,0,0,0,0,0
17274,25191,R,2017,2016-17,22,0,0,0,0,1,10,258162
17275,25191,R,2016,2015-16,2,0,0,0,0,1,1,65600
17276,25191,R,2015,2014-15,28,0,0,0,0,1,13,312053
17277,25191,R,2014,2013-14,25,0,0,0,1,3,18,926493
17278,25191,R,2013,2013,12,0,0,1,3,4,8,589653
17279,25191,R,2012,2012,7,0,0,0,0,0,6,53483
17280,25191,R,2010,2010,3,0,0,0,0,0,2,37133
17281,25191,R,2009,2009,5,0,0,0,0,0,4,70617
17282,25191,R,2008,2008,1,0,0,0,0,0,0,0
17283,25191,R,2006,2006,5,0,0,0,0,0,2,21578
17284,25273,R,2008,2008,15,0,0,0,0,2,8,170264
17285,25273,R,2007,2007,26,0,0,0,1,4,12,513630
17286,25273,R,2006,2006,2,0,0,0,0,0,1,18497
17287,25273,R,2004,2004,1,0,0,0,0,0,0,0
17288,25336,R,2013,2013,23,0,0,0,0,0,8,163134
17289,25336,R,2012,2012,1,0,0,0,0,0,1,53168
17290,25336,R,2010,2010,1,0,0,0,1,1,1,214300
17291,25369,R,2022,2021-22,2,0,0,0,1,1,1,243700
17292,25369,R,2018,2017-18,1,0,0,0,0,0,0,0
17293,25369,R,2017,2016-17,1,0,0,0,0,0,0,0
17294,25369,R,2016,2015-16,13,0,0,0,0,3,10,520052
17295,25369,R,2015,2014-15,16,0,0,0,2,5,10,938664
17296,25369,R,2014,2013-14,12,0,1,0,2,4,9,302656
17297,25369,R,2013,2013,10,0,0,0,0,1,6,99697
17298,25369,R,2012,2012,4,0,0,0,1,1,4,257834
17299,25369,R,2011,2011,1,0,0,0,0,0,0,0
17300,25369,R,2006,2006,1,0,0,0,0,0,0,0
17301,25444,R,2023,2022-23,1,0,0,0,0,0,0,0
17302,25444,R,2016,2015-16,15,0,0,0,1,1,6,263943
17303,25444,R,2015,2014-15,14,0,0,0,0,0,2,42171
17304,25444,R,2014,2013-14,30,0,1,1,3,7,21,1544061
17305,25444,R,2013,2013,25,0,0,0,1,5,16,732742
17306,25444,R,2012,2012,2,0,0,0,0,0,1,23180
17307,25444,R,2011,2011,23,0,0,0,0,3,7,284990
17308,25444,R,2008,2008,1,0,0,0,0,0,1,14306
17309,25444,R,2004,2004,1,0,0,0,0,0,0,0
17310,25444,R,2001,2001,1,0,0,0,0,0,0,0
17311,25457,R,2015,2014-15,1,0,0,0,0,0,1,14528
17312,25457,R,2013,2013,3,0,0,0,0,0,2,21254
17313,25457,R,2012,2012,21,0,1,0,2,2,11,614658
17314,25457,R,2011,2011,22,0,0,0,0,1,11,225026
17315,25457,R,2010,2010,1,0,0,0,0,0,1,12040
17316,25457,R,2003,2003,1,0,0,0,0,0,0,0
17317,25457,R,2002,2002,1,0,0,0,0,0,0,0
17318,25457,R,2001,2001,1,0,0,0,0,0,0,0
17319,25834,R,2020,2019-20,1,0,0,0,0,0,0,0
17320,25834,R,2018,2017-18,19,0,0,0,1,1,6,234510
17321,25834,R,2017,2016-17,29,0,0,0,1,4,20,826124
17322,25834,R,2016,2015-16,28,0,0,1,2,11,21,2045968
17323,25834,R,2015,2014-15,29,0,0,0,5,8,21,1633957
17324,25834,R,2014,2013-14,27,0,1,0,2,8,22,1509543
17325,25834,R,2013,2013,26,0,1,0,4,6,15,1277886
17326,25834,R,2012,2012,26,0,0,0,4,6,15,1111522
17327,25834,R,2011,2011,29,0,0,0,0,2,8,301899
17328,25834,R,2010,2010,1,0,0,0,0,0,0,0
17329,25834,R,2009,2009,0,0,0,0,0,0,0,0
17330,25842,R,2012,2012,2,0,0,0,0,0,0,0
17331,25842,R,2011,2011,1,0,0,0,0,0,0,0
17332,25842,R,2010,2010,1,0,0,0,0,0,1,12818
17333,25842,R,2008,2008,32,0,0,0,0,4,16,489510
17334,25842,R,2007,2007,1,0,0,0,0,0,0,0
17335,25842,R,2006,2006,27,0,0,0,0,0,6,65494
17336,25842,R,2005,2005,1,0,0,0,0,0,0,0
17337,25842,R,2004,2004,1,0,0,0,0,0,0,0
17338,25842,R,2003,2003,1,0,0,0,0,0,1,8988
17339,25842,R,2002,2002,1,0,0,0,0,0,0,0
17340,25842,R,2001,2001,2,0,0,0,0,0,0,0
17341,25892,R,2018,2017-18,20,0,0,0,1,2,9,309656
17342,25892,R,2017,2016-17,17,0,0,0,1,2,9,309518
17343,25892,R,2016,2015-16,26,0,0,0,2,3,16,601164
17344,25892,R,2015,2014-15,28,0,1,0,2,5,17,973024
17345,25892,R,2013,2013,1,0,0,0,0,1,1,59520
17346,25892,R,2012,2012,22,0,0,0,0,1,7,135196
17347,25892,R,2010,2010,27,0,0,1,1,3,10,408595
17348,25892,R,2009,2009,1,0,0,0,0,0,1,14907
17349,25892,R,2007,2007,25,0,0,0,0,1,10,153246
17350,25892,R,2005,2005,2,0,0,0,0,0,0,0
17351,25892,R,2001,2001,1,0,0,0,0,0,0,0
17352,26287,R,2019,2018-19,2,0,0,0,0,0,0,0
17353,26287,R,2012,2012,21,0,0,0,1,2,7,396801
17354,26287,R,2011,2011,22,0,0,0,2,6,10,666371
17355,26287,R,2010,2010,26,0,1,0,2,3,10,796157
17356,26287,R,2009,2009,16,0,1,0,2,3,6,681631
17357,26287,R,2008,2008,15,0,0,0,2,4,7,445212
17358,26287,R,2006,2006,1,0,0,0,0,1,1,74250
17359,26287,R,2005,2005,26,0,0,0,1,3,12,326299
17360,26287,R,2004,2004,23,0,0,0,1,2,9,247987
17361,26287,R,2003,2003,2,0,0,0,0,0,0,0
17362,26301,R,2023,2022-23,0,0,0,0,0,0,0,0
17363,26301,R,2019,2018-19,0,0,0,0,0,0,0,0
17364,26301,R,2010,2010,30,0,0,1,1,4,15,525034
17365,26301,R,2009,2009,27,0,0,0,2,7,15,931532
17366,26360,R,2018,2017-18,0,0,0,0,0,0,0,0
17367,26360,R,2014,2013-14,2,0,0,0,0,0,1,12224
17368,26360,R,2012,2012,0,0,0,0,0,0,0,0
17369,26360,R,2011,2011,1,0,0,0,0,0,0,0
17370,26360,R,2008,2008,1,0,0,0,0,0,1,13640
17371,26360,R,2007,2007,19,0,0,0,0,0,6,87430
17372,26360,R,2006,2006,32,0,0,0,3,6,18,650314
17373,26360,R,2005,2005,1,0,0,0,0,0,0,0
17374,26360,R,2003,2003,1,0,0,0,0,0,0,0
17375,26360,R,2002,2002,8,0,0,0,0,0,4,44141
17376,26360,R,2002,2002,2,0,0,0,0,0,1,44141
17377,26392,R,2019,2018-19,1,0,0,0,0,0,0,0
17378,26392,R,2018,2017-18,1,0,0,0,0,0,1,8733
17379,26392,R,2014,2013-14,0,0,0,0,0,0,0,0
17380,26392,R,2012,2012,1,0,0,0,0,0,0,0
17381,26392,R,2011,2011,1,0,0,0,0,0,0,0
17382,26392,R,2010,2010,26,0,0,0,0,0,7,76481
17383,26392,R,2009,2009,1,0,0,0,0,0,0,0
17384,26497,R,2018,2017-18,1,0,0,0,0,0,1,13464
17385,26497,R,2016,2015-16,1,0,0,0,0,0,0,0
17386,26497,R,2014,2013-14,1,0,0,0,0,0,0,0
17387,26497,R,2013,2013,27,0,0,0,1,2,8,425395
17388,26497,R,2012,2012,1,0,0,0,1,1,1,163594
17389,26497,R,2011,2011,0,0,0,0,0,0,0,0
17390,26497,R,2010,2010,1,0,0,0,0,0,1,11200
17391,26497,R,2009,2009,25,0,0,0,1,2,10,376076
17392,26497,R,2008,2008,4,0,0,0,1,1,2,167520
17393,26497,R,2007,2007,0,0,0,0,0,0,0,0
17394,26497,R,2006,2006,1,0,0,0,0,0,1,10868
17395,26497,R,2005,2005,9,0,0,0,0,0,4,67548
17396,26497,R,2004,2004,7,0,0,0,0,2,2,85670
17397,26497,R,2004,2004,2,0,0,0,0,1,2,85670
17398,26497,R,2003,2003,1,0,0,0,0,0,0,0
17399,26497,R,2002,2002,2,0,0,0,0,0,0,0
17400,26498,R,2016,2015-16,1,0,0,0,0,0,0,0
17401,26498,R,2013,2013,1,0,0,0,0,0,1,19406
17402,26498,R,2011,2011,5,0,0,0,0,0,2,20148
17403,26498,R,2010,2010,10,0,0,0,0,1,4,128328
17404,26498,R,2009,2009,22,0,0,0,1,6,11,542066
17405,26498,R,2005,2005,1,0,0,0,0,0,0,0
17406,26498,R,2004,2004,1,0,0,0,0,0,1,9324
17407,26498,R,2003,2003,1,0,0,0,0,0,0,0
17408,26498,R,2002,2002,1,0,0,0,0,0,0,0
17409,26499,R,2022,2021-22,9,0,0,0,0,0,5,107888
17410,26499,R,2021,2020-21,26,0,0,0,0,3,12,486337
17411,26499,R,2020,2019-20,16,0,0,0,0,3,10,646577
17412,26499,R,2019,2018-19,19,0,0,2,2,9,17,1926935
17413,26499,R,2018,2017-18,20,0,0,1,5,9,18,2449869
17414,26499,R,2017,2016-17,19,0,0,0,4,8,13,1934675
17415,26499,R,2016,2015-16,10,0,0,1,3,5,9,804350
17416,26499,R,2015,2014-15,4,0,0,0,1,1,3,129450
17417,26499,R,2014,2013-14,5,0,0,0,0,1,3,59950
17418,26499,R,2013,2013,5,0,0,0,0,2,4,120718
17419,26499,R,2012,2012,6,0,0,0,0,0,4,16168
17420,26499,R,2010,2010,1,0,0,0,0,0,1,23385
17421,26631,R,2008,2008,26,0,0,0,0,0,6,68673
17422,26631,R,2006,2006,1,0,0,0,0,0,0,0
17423,26631,R,2002,2002,1,0,0,0,0,0,0,0
17424,26695,R,2013,2013,17,0,0,0,0,0,4,45626
17425,26695,R,2011,2011,13,0,0,0,1,2,4,169973
17426,26695,R,2010,2010,27,0,0,0,1,4,17,563729
17427,26695,R,2009,2009,28,0,0,0,2,8,21,896478
17428,26695,R,2008,2008,29,0,1,0,5,7,15,1166977
17429,26881,R,2016,2015-16,10,0,0,0,0,0,2,15884
17430,26881,R,2015,2014-15,10,0,0,0,0,0,3,66145
17431,26881,R,2012,2012,7,0,0,0,1,1,6,363685
17432,26881,R,2011,2011,29,0,0,0,1,2,12,317459
17433,26881,R,2010,2010,18,0,0,0,2,3,9,422760
17434,26881,R,2009,2009,21,0,0,0,1,1,11,275195
17435,26881,R,2008,2008,1,0,0,0,0,0,1,23985
17436,26881,R,2007,2007,24,0,0,0,0,3,14,390303
17437,26881,R,2006,2006,1,0,0,0,0,0,0,0
17438,26882,R,2011,2011,19,0,0,0,0,0,5,47403
17439,26882,R,2010,2010,20,0,1,2,3,7,13,1338926
17440,26882,R,2009,2009,3,0,0,0,0,1,3,130188
17441,26882,R,2008,2008,7,0,0,0,1,3,6,269864
17442,26882,R,2007,2007,17,0,0,0,1,4,9,399900
17443,26882,R,2006,2006,1,0,0,0,0,0,0,0
17444,26882,R,2005,2005,1,0,0,0,0,0,0,0
17445,27060,R,2018,2017-18,1,0,0,0,0,0,0,0
17446,27060,R,2016,2015-16,1,0,0,0,0,0,0,0
17447,27060,R,2015,2014-15,1,0,0,0,0,0,0,0
17448,27060,R,2014,2013-14,14,0,0,0,0,1,7,209958
17449,27060,R,2013,2013,12,0,0,0,0,0,7,137299
17450,27060,R,2012,2012,25,0,1,0,3,7,13,1146852
17451,27060,R,2011,2011,15,0,0,0,0,1,6,179498
17452,27060,R,2010,2010,29,0,0,1,1,7,10,684687
17453,27060,R,2009,2009,27,0,1,1,4,5,18,1717140
17454,27060,R,2008,2008,29,0,0,2,4,8,20,1201433
17455,27060,R,2007,2007,29,0,0,3,4,7,18,1681764
17456,27060,R,2006,2006,3,0,0,0,0,0,1,16354
17457,27060,R,2005,2005,1,0,0,0,0,0,1,13553
17458,27302,R,2015,2014-15,1,0,0,0,0,0,0,0
17459,27302,R,2014,2013-14,1,0,0,0,0,0,1,37754
17460,27302,R,2012,2012,20,0,0,0,0,1,10,277632
17461,27302,R,2011,2011,4,0,0,0,0,0,1,20800
17462,27302,R,2010,2010,19,0,0,0,1,1,6,287118
17463,27302,R,2009,2009,1,0,0,0,0,0,1,52000
17464,27561,R,2023,2022-23,0,0,0,0,0,0,0,0
17465,27561,R,2021,2020-21,0,0,0,0,0,0,0,0
17466,27561,R,2019,2018-19,0,0,0,0,0,0,0,0
17467,27561,R,2017,2016-17,1,0,0,0,0,0,0,0
17468,27561,R,2012,2012,1,0,0,0,0,0,0,0
17469,27561,R,2008,2008,29,0,0,0,1,3,16,379036
17470,27561,R,2007,2007,4,0,0,0,0,2,2,122029
17471,27561,R,2005,2005,1,0,0,0,0,1,1,56947
17472,27561,R,2004,2004,5,0,0,0,0,0,1,6180
17473,27561,R,2004,2004,5,0,0,0,0,0,0,6180
17474,27613,R,2019,2018-19,0,0,0,0,0,0,0,0
17475,27613,R,2010,2010,25,0,0,0,0,0,8,123170
17476,27613,R,2008,2008,23,0,0,0,0,1,7,129886
17477,27702,R,2007,2007,24,0,0,0,0,0,7,108269
17478,27702,R,2005,2005,1,0,0,0,0,1,1,51429
17479,27702,R,2004,2004,3,0,0,0,0,0,1,6750
17480,27939,R,2012,2012,11,0,0,0,0,0,2,20852
17481,27939,R,2011,2011,21,0,0,1,3,3,7,582933
17482,27942,R,2021,2020-21,27,0,0,0,1,3,13,448364
17483,27942,R,2020,2019-20,21,0,0,0,1,5,11,454470
17484,27942,R,2019,2018-19,2,0,0,0,0,0,0,0
17485,27942,R,2018,2017-18,26,0,0,0,0,2,11,279019
17486,27942,R,2017,2016-17,4,0,0,0,1,1,2,224190
17487,27942,R,2016,2015-16,21,0,0,0,1,2,13,462427
17488,27942,R,2014,2013-14,1,0,0,0,0,0,0,0
17489,27942,R,2006,2006,2,0,0,0,0,0,1,19500
17490,28087,R,2019,2018-19,3,0,0,0,0,0,0,0
17491,28087,R,2018,2017-18,6,0,0,0,0,0,2,18998
17492,28087,R,2015,2014-15,0,0,0,0,0,0,0,0
17493,28087,R,2014,2013-14,8,0,0,0,0,0,1,17327
17494,28087,R,2013,2013,1,0,0,0,0,0,0,0
17495,28087,R,2012,2012,23,0,0,0,0,1,11,390059
17496,28087,R,2011,2011,29,0,1,0,3,7,17,1350010
17497,28087,R,2010,2010,30,0,1,0,3,5,15,1109178
17498,28087,R,2009,2009,20,0,0,0,1,2,9,307130
17499,28092,R,2016,2015-16,22,0,0,0,0,1,8,174683
17500,28092,R,2015,2014-15,2,0,0,0,0,0,1,38985
17501,28092,R,2014,2013-14,20,0,0,0,0,1,8,138642
17502,28092,R,2013,2013,22,0,0,1,3,4,12,882793
17503,28092,R,2012,2012,1,0,0,0,0,0,0,0
17504,28092,R,2008,2008,1,0,0,0,0,0,0,0
17505,28092,R,2007,2007,1,0,0,0,0,0,0,0
17506,28093,R,2017,2016-17,22,0,0,0,0,1,9,186623
17507,28093,R,2016,2015-16,18,0,0,0,1,2,7,240509
17508,28093,R,2014,2013-14,15,0,0,0,0,2,5,161491
17509,28093,R,2012,2012,25,0,0,0,0,2,13,269980
17510,28114,R,2022,2021-22,25,0,0,0,0,1,7,184972
17511,28114,R,2021,2020-21,1,0,0,0,0,1,1,82600
17512,28114,R,2020,2019-20,1,0,0,0,0,0,0,0
17513,28114,R,2018,2017-18,1,0,0,0,0,0,1,14210
17514,28114,R,2016,2015-16,25,0,0,0,0,1,11,301697
17515,28114,R,2015,2014-15,1,0,0,0,0,0,1,56000
17516,28114,R,2014,2013-14,2,0,0,0,0,0,1,46000
17517,28118,R,2013,2013,10,0,0,0,0,1,8,218240
17518,28118,R,2012,2012,4,0,0,0,0,0,1,12827
17519,28118,R,2011,2011,12,0,0,0,0,1,5,115817
17520,28118,R,2009,2009,25,0,0,0,0,1,5,128706
17521,28118,R,2008,2008,2,0,0,0,0,0,0,0
17522,28118,R,2005,2005,2,0,0,0,0,1,2,55027
17523,28132,R,2019,2018-19,15,0,0,0,0,0,6,114780
17524,28132,R,2018,2017-18,31,0,0,0,1,6,20,763584
17525,28132,R,2017,2016-17,32,0,0,0,1,5,20,806410
17526,28132,R,2016,2015-16,31,0,0,1,2,5,23,1025632
17527,28132,R,2015,2014-15,20,0,0,0,0,1,8,168234
17528,28132,R,2014,2013-14,25,0,0,0,0,4,15,454856
17529,28135,R,2013,2013,19,0,0,0,1,1,3,217495
17530,28135,R,2012,2012,2,0,0,0,0,1,1,118969
17531,28135,R,2009,2009,18,0,0,0,1,1,6,263969
17532,28135,R,2005,2005,1,0,0,0,0,0,0,0
17533,28308,R,2017,2016-17,3,0,0,0,0,0,0,0
17534,28308,R,2015,2014-15,9,0,0,0,0,0,3,67547
17535,28308,R,2014,2013-14,2,0,0,0,0,0,0,0
17536,28308,R,2013,2013,10,0,0,0,0,0,3,32350
17537,28308,R,2012,2012,23,0,1,0,1,1,11,786832
17538,28308,R,2011,2011,1,0,0,0,0,0,1,13542
17539,28308,R,2009,2009,17,0,0,0,0,0,3,25828
17540,28308,R,2005,2005,1,0,0,0,0,0,0,0
17541,28310,R,2014,2013-14,13,0,0,0,0,0,5,66075
17542,28310,R,2013,2013,22,0,0,0,0,0,9,133755
17543,28310,R,2007,2007,2,0,0,0,0,0,1,11152
17544,28310,R,2006,2006,1,0,0,0,0,0,1,29459
17545,28310,R,2005,2005,1,0,0,0,0,0,0,0
17546,28455,R,2019,2018-19,7,0,0,0,0,0,0,0
17547,28455,R,2018,2017-18,5,0,0,0,0,0,0,0
17548,28455,R,2014,2013-14,8,0,0,0,0,0,4,56886
17549,28455,R,2013,2013,24,0,0,0,0,1,9,206722
17550,28455,R,2012,2012,28,0,0,0,2,7,21,780969
17551,28455,R,2011,2011,1,0,0,0,0,0,1,11275
17552,28486,R,2018,2017-18,1,0,0,0,0,0,0,0
17553,28486,R,2017,2016-17,6,0,0,0,0,0,4,130984
17554,28486,R,2016,2015-16,7,0,0,0,0,1,1,65600
17555,28486,R,2015,2014-15,28,0,0,0,0,4,16,557803
17556,28486,R,2014,2013-14,30,0,0,0,1,4,23,818799
17557,28486,R,2013,2013,1,0,0,0,0,0,0,0
17558,28486,R,2012,2012,4,0,0,0,0,0,0,0
17559,28486,R,2011,2011,21,0,0,0,0,4,13,398400
17560,28486,R,2010,2010,1,0,0,0,0,0,1,23850
17561,28486,R,2008,2008,1,0,0,0,0,0,0,0
17562,28486,R,2007,2007,29,0,0,0,0,2,19,422359
17563,28486,R,2005,2005,4,0,0,0,1,2,3,229733
17564,28486,R,2005,2005,1,0,0,0,0,0,0,229733
17565,28500,R,2022,2021-22,0,0,0,0,0,0,0,0
17566,28500,R,2021,2020-21,0,0,0,0,0,0,0,0
17567,28500,R,2019,2018-19,1,0,0,0,0,1,1,32400
17568,28500,R,2018,2017-18,29,0,0,0,0,2,17,449266
17569,28500,R,2017,2016-17,27,0,0,0,2,7,18,830057
17570,28500,R,2016,2015-16,2,0,0,0,0,1,2,101576
17571,28500,R,2015,2014-15,30,0,0,0,0,3,18,449274
17572,28500,R,2014,2013-14,26,0,0,1,1,7,17,1035447
17573,28500,R,2013,2013,25,0,0,0,2,5,16,805597
17574,28500,R,2012,2012,30,0,0,0,2,8,18,1035569
17575,28500,R,2011,2011,2,0,0,0,0,0,0,0
17576,28500,R,2010,2010,26,0,0,0,1,4,11,318673
17577,28500,R,2006,2006,1,0,0,0,0,0,0,0
17578,28620,R,2016,2015-16,1,0,0,0,0,0,0,0
17579,28620,R,2014,2013-14,1,0,0,0,0,0,0,0
17580,28620,R,2011,2011,18,0,0,0,0,4,11,333290
17581,28620,R,2010,2010,22,0,0,0,3,6,13,713737
17582,28620,R,2009,2009,27,0,0,0,1,2,20,487454
17583,28620,R,2008,2008,0,0,0,0,0,0,0,0
17584,28620,R,2007,2007,0,0,0,0,0,0,0,0
17585,28620,R,2005,2005,1,0,0,0,0,0,0,0
17586,28620,R,2005,2005,1,0,0,0,0,0,0,0
17587,28780,R,2023,2022-23,0,0,0,0,0,0,0,0
17588,28780,R,2022,2021-22,1,0,0,0,0,0,0,0
17589,28780,R,2018,2017-18,1,0,0,0,0,0,1,8944
17590,28780,R,2017,2016-17,2,0,0,0,0,0,0,0
17591,28780,R,2016,2015-16,5,0,0,0,0,0,0,0
17592,28780,R,2015,2014-15,31,0,0,0,1,6,14,667185
17593,28780,R,2014,2013-14,30,0,0,1,1,3,12,713377
17594,28780,R,2013,2013,29,0,0,0,2,7,20,959434
17595,28780,R,2012,2012,2,0,0,0,0,0,1,24912
17596,28780,R,2010,2010,29,0,0,0,1,3,14,546476
17597,28780,R,2009,2009,31,0,0,0,1,5,16,675178
17598,28780,R,2008,2008,36,0,1,0,6,11,21,1869329
17599,28780,R,2006,2006,32,0,0,0,1,1,15,264717
17600,29223,R,2023,2022-23,1,0,0,0,0,0,0,0
17601,29223,R,2022,2021-22,1,0,0,0,0,0,0,0
17602,29223,R,2021,2020-21,1,0,0,0,0,0,0,0
17603,29223,R,2020,2019-20,5,0,0,0,0,0,1,20274
17604,29223,R,2019,2018-19,26,0,0,0,1,2,14,413887
17605,29223,R,2018,2017-18,26,0,0,0,4,5,14,981936
