tourn_id,Tourn_Yr_ID,Tourn_Num,Year,Date,Tournament Name Iteration,Purse,Score,To Par,player_id,Winner Name Specific,Playoff,Prize,Course_ID,Course Name Specific,Par,Yardage
3810,3262,94,1967,1967-09-04,Carling World Open,NULL,281,-3,1177,Billy Casper,NULL,NULL,31,Board of Trade CC,71,NULL
3811,3263,94,1966,1966-09-03,Carling World Open,NULL,286,-6,1269,Bruce Devlin,NULL,NULL,314,Royal Birkdale GC,73,NULL
3812,3264,94,1965,1965-08-23,Carling World Open,NULL,279,-5,6,Tony Lema,NULL,NULL,285,Pleasant Valley CC,71,NULL
3813,3265,94,1964,1964-08-30,Carling World Open,NULL,278,-2,1867,Bobby Nichols,NULL,NULL,251,Oakland Hills CC (South),70,NULL
3814,3266,94,1962,1962-11-25,Carling Open Invitational,NULL,274,-10,5,Bo Wininger,NULL,NULL,306,Rio Pinar G&CC,71,NULL
3815,3267,94,1961,1961-08-20,Carling Open Invitational,NULL,277,-3,1124,Gay Brewer,NULL,NULL,157,Indian Springs,70,NULL
3816,3268,94,1960,1960-09-18,Carling Open Invitational,NULL,272,-12,5627,Ernie Vossler,NULL,NULL,114,Fircrest,71,NULL
3817,3269,94,1959,1959-08-09,Carling Open Invitational,NULL,276,-8,1345,Dow Finsterwald,NULL,NULL,338,Seneca,71,NULL
3818,3270,94,1958,1958-11-09,Carling Open Invitational,NULL,284,-4,1108,Julius Boros,NULL,NULL,57,Cherokee Town,72,NULL
3819,3271,95,1972,1972-07-03,Cleveland Open,NULL,278,-6,1436,David Graham,NULL,NULL,470,Tanglewood Country Club,71,NULL
3820,3272,95,1971,1971-06-27,Cleveland Open,NULL,262,-22,1820,Bobby Mitchell,NULL,NULL,472,Beechmont Country Club,71,NULL
3821,3273,95,1970,1970-06-28,Cleveland Open,NULL,268,-12,1269,Bruce Devlin,NULL,NULL,469,Aurora Country Club,70,NULL
3822,3274,95,1966,1966-08-07,Cleveland Open,NULL,271,-9,2093,R.H. Sikes,NULL,NULL,468,Lakewood Country Club,70,NULL
3823,3275,95,1969,1969-06-29,Cleveland Open Invitational,NULL,276,-8,1215,Charles Coody,NULL,NULL,469,Aurora Country Club,71,NULL
3824,3276,95,1968,1968-06-30,Cleveland Open Invitational,NULL,271,-9,2152,Dave Stockton,NULL,NULL,468,Lakewood Country Club,70,NULL
3825,3277,95,1967,1967-06-25,Cleveland Open Invitational,NULL,268,-16,1273,Gardner Dickinson,NULL,NULL,469,Aurora Country Club,71,NULL
3826,3278,95,1965,1965-06-13,Cleveland Open Invitational,NULL,272,-12,6410,Dan Sikes,NULL,NULL,471,Highland Park Municipal Golf Club,71,NULL
3827,3279,95,1964,1964-06-28,Cleveland Open Invitational,NULL,270,-14,6,Tony Lema,NULL,NULL,471,Highland Park Municipal Golf Club,71,NULL
3828,3280,95,1963,1963-07-01,Cleveland Open Invitational,NULL,273,-11,1910,Arnold Palmer,NULL,NULL,472,Beechmont Country Club,71,NULL
3829,3281,96,1962,1962-12-09,Coral Gables Open Invitational,NULL,274,-10,1273,Gardner Dickinson,NULL,NULL,210,Miami Biltmore GC,71,NULL
3830,3282,96,1961,1961-12-10,Coral Gables Open Invitational,NULL,273,-11,1640,George Knudson,NULL,NULL,210,Miami Biltmore GC,71,NULL
3831,3283,96,1960,1960-12-11,Coral Gables Open Invitational,NULL,272,-12,1422,Bob Goalby,NULL,NULL,210,Miami Biltmore GC,71,NULL
3832,3284,96,1959,1959-12-06,Coral Gables Open Invitational,NULL,273,-11,2042,Doug Sanders,NULL,NULL,210,Miami Biltmore GC,71,NULL
3833,3285,97,1970,1970-12-06,Coral Springs Open Invitational,NULL,272,-12,1393,Bill Garrett,NULL,NULL,75,Coral Springs CC,71,NULL
3834,3286,98,1969,1969-12-07,Danny Thomas-Diplomat Classic,NULL,270,-18,1910,Arnold Palmer,NULL,NULL,94,Diplomat Presidential Country Club,72,6964
3835,3287,99,1960,1960-03-27,De Soto Open Invitational,NULL,276,-8,2119,Sam Snead,NULL,NULL,90,De Soto Lakes Golf & Country Club,71,NULL
3836,3288,100,1963,1963-09-01,Denver Open Invitational,NULL,276,-4,2015,Chi Chi Rodriguez,NULL,NULL,91,Denver CC,70,NULL
3837,3289,100,1962,1962-09-09,Denver Open Invitational,NULL,277,-3,1422,Bob Goalby,NULL,NULL,91,Denver CC,70,NULL
3838,3290,100,1961,1961-09-10,Denver Open Invitational,NULL,263,-21,1519,Dave Hill,NULL,NULL,91,Denver CC,71,NULL
3839,3291,100,1958,1958-09-14,Denver Open,NULL,266,-14,1570,Tommy Jacobs,NULL,NULL,91,Denver CC,70,NULL
3840,3292,101,1970,1970-08-30,Dow Jones Open Invitational,NULL,276,-12,1867,Bobby Nichols,NULL,NULL,435,Upper Montclair CC,72,NULL
3841,3293,102,1971,1971-05-16,East Ridge Classic,NULL,NULL,NULL,12,Wilf Homenuik,NULL,NULL,9999,NULL,NULL,NULL
3842,3294,103,1962,1962-06-24,Eastern Open Invitational,NULL,279,-9,1359,Doug Ford,NULL,NULL,279,Pine Ridge Golf Club,72,NULL
3843,3295,103,1961,1961-08-06,Eastern Open Invitational,NULL,275,-13,2042,Doug Sanders,NULL,NULL,279,Pine Ridge Golf Club,72,NULL
3844,3296,103,1960,1960-07-31,Eastern Open Invitational,NULL,273,-15,1695,Gene Littler,NULL,NULL,279,Pine Ridge Golf Club,72,NULL
3845,3297,103,1959,1959-06-07,Eastern Open Invitational,NULL,273,-15,1982,Dave Ragan,NULL,NULL,279,Pine Ridge Golf Club,72,NULL
3846,3298,103,1958,1958-07-27,Eastern Open Invitational,NULL,276,-12,2247,Art Wall,NULL,NULL,229,Mt. Pleasant Municipal Golf Club,72,NULL
3847,3299,104,1959,1959-09-20,El Paso Open,NULL,273,-15,1383,Marty Furgol,NULL,NULL,102,El Paso CC,72,NULL
3848,3300,105,1964,1964-10-04,Fresno Open Invitational,NULL,280,-8,1640,George Knudson,NULL,NULL,330,San Joaquin Country Club,72,NULL
3849,3301,105,1963,1963-10-27,Fig Garden Village Open Invitational,NULL,275,-13,2032,Mason Rudolph,NULL,NULL,330,San Joaquin Country Club,72,NULL
3850,3302,106,1970,1970-03-06,Florida Citrus Open Invitational,NULL,NULL,NULL,5581,Bob Stone,NULL,NULL,9998,NULL,NULL,NULL
3851,3303,107,1963,1963-11-10,Frank Sinatra Open Invitational,NULL,278,-6,1069,Frank Beard,NULL,NULL,45,Canyon Club,71,NULL
3852,3304,108,1959,1959-09-27,Golden Gate Championship,NULL,275,-9,2032,Mason Rudolph,NULL,NULL,142,Harding Park Golf Club,71,NULL
3853,3305,109,1976,1976-03-21,Greater Jacksonville Open,NULL,276,-12,1443,Hubert Green,NULL,NULL,165,Inverrary Country Club,72,NULL
3854,3306,109,1975,1975-03-23,Greater Jacksonville Open,NULL,276,-12,2317,Larry Ziegler,NULL,NULL,165,Inverrary Country Club,72,NULL
3855,3307,109,1974,1974-03-17,Greater Jacksonville Open,NULL,276,-12,1443,Hubert Green,NULL,NULL,165,Inverrary Country Club,72,NULL
3856,3308,109,1973,1973-03-18,Greater Jacksonville Open,NULL,279,-9,1205,Jim Colbert,NULL,NULL,165,Inverrary Country Club,72,NULL
3857,3309,109,1972,1972-03-19,Greater Jacksonville Open,NULL,283,-5,6306,Tony Jacklin,NULL,NULL,165,Inverrary Country Club,72,NULL
3858,3310,109,1971,1971-03-21,Greater Jacksonville Open,NULL,281,-7,1955,Gary Player,NULL,NULL,165,Inverrary Country Club,72,NULL
3859,3311,109,1970,1970-03-23,Greater Jacksonville Open,NULL,279,-9,1576,Don January,NULL,NULL,165,Inverrary Country Club,72,NULL
3860,3312,109,1969,1969-03-23,Greater Jacksonville Open,NULL,278,-10,1355,Raymond Floyd,NULL,NULL,165,Inverrary Country Club,72,NULL
3861,3313,109,1968,1968-03-31,Jacksonville Open Invitational,NULL,273,-15,6306,Tony Jacklin,NULL,NULL,165,Inverrary Country Club,72,NULL
3862,3314,109,1967,1967-03-19,Jacksonville Open,NULL,279,-9,6410,Dan Sikes,NULL,NULL,165,Inverrary Country Club,72,NULL
3863,3315,109,1966,1966-03-27,Jacksonville Open,NULL,273,-15,2042,Doug Sanders,NULL,NULL,165,Inverrary Country Club,72,NULL
3864,3316,109,1965,1965-03-21,Jacksonville Open,NULL,285,-3,2259,Bert Weaver,NULL,NULL,165,Inverrary Country Club,72,NULL
3865,3317,110,1966,1966-09-25,Greater Seattle-Everett Classic,NULL,266,-18,1099,Homero Blancas,NULL,NULL,112,Everett Golf & Country Clu,71,NULL
3866,3318,110,1965,1965-09-26,Greater Seattle Open Invitational,NULL,279,-9,1124,Gay Brewer,p,NULL,161,Inglewood Golf Club,72,NULL
3867,3319,110,1964,1964-09-27,Greater Seattle Open Invitational,NULL,265,-15,1177,Billy Casper,NULL,NULL,36,Broadmoor Golf Club,70,NULL
3868,3320,110,1963,1963-09-15,Seattle Open Invitational,NULL,272,-16,1867,Bobby Nichols,NULL,NULL,161,Inglewood Golf Club,72,NULL
3869,3321,110,1962,1962-09-16,Seattle World's Fair Open Invitational,NULL,265,-15,1869,Jack Nicklaus,NULL,NULL,36,Broadmoor Golf Club,70,NULL
3870,3322,110,1961,1961-09-17,Greater Seattle Open Invitational,NULL,265,-15,1743,Dave Marr,p,NULL,36,Broadmoor Golf Club,70,NULL
3871,3323,111,1959,1959-06-27,Gleneagles-Chicago Open Invitational,NULL,273,-7,2236,Ken Venturi,NULL,NULL,132,Gleneagles Country Club,70,NULL
3872,3324,111,1958,1958-08-04,Gleneagles-Chicago Open Invitational,NULL,272,-8,2236,Ken Venturi,NULL,NULL,132,Gleneagles Country Club,70,NULL
3873,3325,112,1973,1973-07-22,St. Louis Children's Hospital Golf Classic,NULL,268,-12,1695,Gene Littler,NULL,NULL,246,Norwood Hills Country Club,70,NULL
3874,3326,112,1972,1972-09-17,Greater St. Louis Golf Classic,NULL,269,-11,2213,Lee Trevino,NULL,NULL,246,Norwood Hills Country Club,70,NULL
3875,3327,113,1968,1968-10-27,Haig Open Invitational,NULL,271,-13,1274,Bob Dickson,NULL,NULL,209,Mesa Verde CC,71,NULL
3876,3328,114,1958,1958-11-16,Havana International,NULL,278,-10,1067,George Bayer,NULL,NULL,144,Havana CC,72,NULL
3877,3329,114,1958,1958-11-30,Havana Invitational,NULL,286,6,1177,Billy Casper,p,NULL,144,Havana CC,72,NULL
3878,3330,115,1960,1960-10-03,Hesperia Open Invitational,NULL,275,-13,1177,Billy Casper,NULL,NULL,148,Hesperia Golf & Country Club,72,NULL
3879,3331,115,1959,1959-10-11,Hesperia Open Invitational,NULL,271,-17,5428,Eric Monti,NULL,NULL,148,Hesperia Golf & Country Club,72,NULL
3880,3332,115,1958,1958-09-21,Hesperia Open Invitational,NULL,271,-17,1,John McMullin,NULL,NULL,148,Hesperia Golf & Country Club,72,NULL
3881,3333,116,1969,1969-08-17,Indian Ridge Hospital Open Invitational,NULL,274,-10,9093,Monty Kaser,NULL,NULL,156,Indian Ridge CC,71,NULL
3882,3334,46,1985,1985-04-14,Magnolia Classic,NULL,131,-9,1385,Jim Gallagher Jr,p,NULL,143,Hattiesburg CC,70,NULL
3883,3335,46,1984,1984-04-15,Magnolia Classic,NULL,201,-9,2185,Lance Ten Broeck,p,NULL,143,Hattiesburg CC,70,NULL
3884,3336,46,1983,1983-04-11,Magnolia Classic,NULL,203,-7,1203,Russ Cochran,NULL,NULL,143,Hattiesburg CC,70,NULL
3885,3337,46,1982,1982-04-11,Magnolia Classic,NULL,270,-10,2146,Payne Stewart,NULL,NULL,143,Hattiesburg CC,70,NULL
3886,3338,46,1981,1981-04-12,Magnolia Classic,NULL,268,-12,1600,Tom Jones,p,NULL,143,Hattiesburg CC,70,NULL
3887,3339,46,1980,1980-04-13,Magnolia Classic,NULL,65,-5,1736,Roger Maltbie,NULL,NULL,143,Hattiesburg CC,70,NULL
3888,3340,46,1979,1979-04-15,Magnolia Classic,NULL,272,-8,2252,Bobby Walzel,p,NULL,143,Hattiesburg CC,70,NULL
3889,3341,46,1978,1978-04-09,Magnolia Classic,NULL,268,-12,2133,Craig Stadler,NULL,NULL,143,Hattiesburg CC,70,NULL
3890,3342,46,1977,1977-04-10,Magnolia Classic,NULL,269,-11,1782,Mike McCullough,NULL,NULL,143,Hattiesburg CC,70,NULL
3891,3343,46,1976,1976-04-11,Magnolia Classic,NULL,271,-9,1806,Dennis Meyer,NULL,NULL,143,Hattiesburg CC,70,NULL
3892,3344,46,1975,1975-04-13,Magnolia Classic,NULL,270,-10,2305,Bob Wynn,NULL,NULL,143,Hattiesburg CC,70,NULL
3893,3345,46,1974,1974-04-14,Magnolia Classic,NULL,133,-7,1865,Dwight Nevil,NULL,NULL,143,Hattiesburg CC,70,NULL
3894,3346,46,1973,1973-04-08,Magnolia Classic,NULL,268,-12,1865,Dwight Nevil,NULL,NULL,143,Hattiesburg CC,70,NULL
3895,3347,46,1972,1972-04-09,Magnolia Classic,NULL,269,-11,1838,Mike Morley,NULL,NULL,143,Hattiesburg CC,70,NULL
3896,3348,46,1971,1971-04-11,Magnolia Classic,NULL,270,-10,6583,Roy Pace,NULL,NULL,143,Hattiesburg CC,70,NULL
3897,3349,46,1970,1970-04-12,Magnolia Classic,NULL,271,-9,11583,Chris Blocker,NULL,NULL,143,Hattiesburg CC,70,NULL
3898,3350,46,1969,1969-04-14,Magnolia Classic,NULL,272,-8,1845,Larry Mowry,NULL,NULL,143,Hattiesburg CC,70,NULL
3899,3351,46,1968,1968-05-19,Magnolia Classic,NULL,269,-11,1793,Mac McLendon,p,NULL,143,Hattiesburg CC,70,NULL
3900,3352,117,1958,1958-05-25,Kansas City Open,NULL,269,-19,5627,Ernie Vossler,NULL,NULL,479,Hillcrest Country Club,72,NULL
3901,3353,117,1959,1959-09-07,Kansas City Open Invitational,NULL,275,-13,1345,Dow Finsterwald,p,NULL,28,Blue Hills Country Club,72,NULL
3902,3354,118,1971,1971-06-13,Kemper–Asheville Open Invitational,NULL,NULL,NULL,1902,Charles Owens,NULL,NULL,9997,NULL,NULL,NULL
3903,3355,119,1959,1959-05-31,Kentucky Derby Open,NULL,274,-10,5643,Don Whitt,NULL,NULL,339,Seneca Golf Course,71,6542
3904,3356,119,1958,1958-04-20,Kentucky Derby Open,NULL,274,-14,1955,Gary Player,NULL,NULL,339,Seneca Golf Course,72,NULL
3905,3357,120,1970,1970-06-07,Kiwanis Peninsula Open Invitational,NULL,NULL,NULL,13,Jerry Barrier,NULL,NULL,9996,NULL,NULL,NULL
3906,3358,121,1973,1973-08-26,Liggett & Myers Open,NULL,278,-6,10908,Bert Greene,p,NULL,199,MacGregor Downs Country Club,71,NULL
3907,3359,121,1972,1972-08-27,Liggett & Myers Open,NULL,285,-3,1438,Lou Graham,NULL,NULL,82,Country Club of North Carolina,72,NULL
3908,3360,122,1973,1973-08-26,U.S. Professional Match Play Championship,NULL,NULL,NULL,2064,John Schroeder,NULL,NULL,199,MacGregor Downs Country Club,71,NULL
3909,3361,122,1972,1972-08-27,U.S. Professional Match Play Championship,NULL,NULL,NULL,1869,Jack Nicklaus,NULL,NULL,82,Country Club of North Carolina,72,NULL
3910,3362,122,1971,1971-08-29,Liggett & Myers Open Match Play Championship,NULL,NULL,NULL,2260,DeWitt Weaver,NULL,NULL,82,Country Club of North Carolina,72,NULL
3911,3363,123,1969,1969-10-26,San Francisco Open Invitational,NULL,269,-15,2130,Steve Spray,NULL,NULL,142,Harding Park Golf Club,71,6677
3912,3364,123,1968,1968-11-03,Lucky International Open,NULL,269,-15,1177,Billy Casper,NULL,NULL,142,Harding Park Golf Club,71,6677
3913,3365,123,1966,1966-01-31,Lucky International Open,NULL,273,-11,2236,Ken Venturi,NULL,NULL,142,Harding Park Golf Club,71,6677
3914,3366,123,1965,1965-01-31,Lucky International Open,NULL,278,-6,1033,George Archer,p,NULL,142,Harding Park Golf Club,71,6677
3915,3367,123,1964,1964-01-27,Lucky International Open,NULL,272,-12,2015,Chi Chi Rodriguez,p,NULL,142,Harding Park Golf Club,71,6677
3916,3368,123,1963,1963-01-27,Lucky International Open,NULL,276,-8,13668,Jack Burke Jr,NULL,NULL,142,Harding Park Golf Club,71,6677
3917,3369,123,1962,1962-01-28,Lucky International Open,NULL,274,-10,1695,Gene Littler,NULL,NULL,142,Harding Park Golf Club,71,6677
3918,3370,123,1961,1961-01-29,Lucky International Open,NULL,272,-12,1955,Gary Player,NULL,NULL,142,Harding Park Golf Club,71,6677
3919,3371,124,1972,1972-05-14,Maumelle Open,NULL,NULL,NULL,2120,Ed Sneed,NULL,NULL,9995,NULL,NULL,NULL
3920,3372,124,1971,1971-05-23,Maumelle Open,NULL,NULL,NULL,11682,Tom Ulozas,NULL,NULL,9995,NULL,NULL,NULL
3921,3373,125,1958,1958-12-14,Mayfair Inn Open,NULL,272,-12,1067,George Bayer,NULL,NULL,202,Mayfair CC,71,NULL
3922,3374,126,1969,1969-09-07,Michigan Golf Classic,NULL,272,-8,2317,Larry Ziegler,p,NULL,344,Shenandoah G&CC,70,6708
3923,3375,127,1961,1961-07-23,Milwaukee Open Invitational,NULL,272,-8,1233,Bruce Crampton,NULL,NULL,240,North Hills CC,70,6410
3924,3376,127,1960,1960-08-28,Milwaukee Open Invitational,NULL,271,-9,2236,Ken Venturi,NULL,NULL,240,North Hills CC,70,6410
3925,3377,127,1959,1959-08-30,Miller Open Invitational,NULL,265,-15,1695,Gene Littler,NULL,NULL,428,Tripoli CC,70,NULL
3926,3378,127,1958,1958-08-11,Miller Open Invitational,NULL,264,-16,1811,Cary Middlecoff,NULL,NULL,428,Tripoli CC,70,NULL
3927,3379,128,1969,1969-07-13,Minnesota Golf Classic,NULL,269,-15,1069,Frank Beard,NULL,NULL,34,Braemar GC,71,NULL
3928,3380,128,1968,1968-07-28,Minnesota Golf Classic,NULL,272,-12,6410,Dan Sikes,NULL,NULL,172,Keller GC,71,NULL
3929,3381,128,1967,1967-07-30,Minnesota Golf Classic,NULL,286,-2,1438,Lou Graham,NULL,NULL,145,Hazeltine National GC,72,NULL
3930,3382,128,1966,1966-07-17,Minnesota Golf Classic,NULL,270,-14,1867,Bobby Nichols,NULL,NULL,172,Keller GC,71,NULL
3931,3383,128,1965,1965-06-27,St. Paul Open Invitational,NULL,270,-14,1355,Raymond Floyd,NULL,NULL,172,Keller GC,71,NULL
3932,3384,128,1964,1964-08-16,St. Paul Open Invitational,NULL,272,-12,1227,Charles Courtney,NULL,NULL,172,Keller GC,71,NULL
3933,3385,128,1963,1963-08-04,St. Paul Open Invitational,NULL,266,-22,5539,Jack Rule,NULL,NULL,172,Keller GC,72,NULL
3934,3386,128,1962,1962-08-19,St. Paul Open Invitational,NULL,269,-19,2042,Doug Sanders,NULL,NULL,172,Keller GC,72,NULL
3935,3387,128,1961,1961-07-09,St. Paul Open Invitational,NULL,269,-19,1576,Don January,NULL,NULL,172,Keller GC,72,NULL
3936,3388,128,1960,1960-08-21,St. Paul Open Invitational,NULL,266,-22,1325,Don Fairfield,NULL,NULL,172,Keller GC,72,NULL
3937,3389,128,1958,1958-08-17,St. Paul Open Invitational,NULL,263,-25,2125,Mike Souchak,NULL,NULL,172,Keller GC,72,NULL
3938,3390,129,1962,1962-11-18,Mobile Sertoma Open Invitational,NULL,273,-15,6,Tony Lema,NULL,NULL,220,Mobile Municipal GC,72,NULL
3939,3391,129,1961,1961-11-26,Mobile Sertoma Open Invitational,NULL,275,-13,1124,Gay Brewer,NULL,NULL,220,Mobile Municipal GC,72,NULL
3940,3392,129,1960,1960-11-27,Mobile Sertoma Open Invitational,NULL,274,-14,1910,Arnold Palmer,NULL,NULL,220,Mobile Municipal GC,72,NULL
3941,3393,129,1959,1959-11-22,Mobile Sertoma Open Invitational,NULL,280,-8,1177,Billy Casper,NULL,NULL,220,Mobile Municipal GC,72,NULL
3942,3394,130,1962,1962-07-15,Motor City Open,NULL,267,-17,1233,Bruce Crampton,NULL,NULL,180,Knollwood Country Club,71,NULL
3943,3395,130,1959,1959-08-16,Motor City Open,NULL,268,-16,2125,Mike Souchak,NULL,NULL,204,Meadowbrook CC,71,NULL
3944,3396,131,1964,1964-10-25,Mountain View Open,NULL,273,-11,7,Jack McGowan,NULL,NULL,227,Mountain View CC,71,NULL
3945,3397,132,1971,1971-03-28,National Airlines Open Invitational,NULL,274,-14,1955,Gary Player,NULL,NULL,81,Country Club of Miami (West),72,6970
3946,3398,132,1970,1970-03-29,National Airlines Open Invitational,NULL,274,-14,2213,Lee Trevino,p,NULL,81,Country Club of Miami (West),72,6923
3947,3399,132,1969,1969-03-30,National Airlines Open Invitational,NULL,278,-10,1512,Bunky Henry,NULL,NULL,81,Country Club of Miami (West),72,6923
3948,3400,133,1972,1972-07-30,National Team Championship,NULL,262,-22,999999,Babe Hiskey/ Zermit Zarley,NULL,NULL,193,Laurel Valley Golf Club,71,NULL
3949,3401,133,1971,1971-08-02,National Team Championship,NULL,257,-27,999999,Jack Nicklaus/Arnold Palmer,NULL,NULL,193,Laurel Valley Golf Club,71,NULL
3950,3402,133,1970,1970-07-26,National Four-Ball Championship,NULL,259,-25,999999,Jack Nicklaus/Arnold Palmer,NULL,NULL,193,Laurel Valley Golf Club,71,NULL
3951,3403,133,1968,1968-09-22,PGA National Team Championship,NULL,265,-23,999999,George Archer/Bobby Nichols,NULL,NULL,433,Twin Hills G&CC,72,NULL
3952,3403,133,1968,1968-09-22,PGA National Team Championship,NULL,NULL,NULL,NULL,NULL,NULL,NULL,295,Quail Creek G&CC,72,NULL
3953,3404,134,1977,1977-09-25,Ohio Kings Island Open,NULL,269,-11,1520,Mike Hill,NULL,NULL,168,Jack Nicklaus Golf Center,70,6837
3954,3405,134,1976,1976-09-19,Ohio Kings Island Open,NULL,271,-9,1235,Ben Crenshaw,NULL,NULL,168,Jack Nicklaus Golf Center,70,6837
3955,3406,134,1974,1974-09-22,Ohio Kings Island Open,NULL,277,-7,1057,Miller Barber,NULL,NULL,168,Jack Nicklaus Golf Center,71,6990
3956,3407,134,1973,1973-10-07,Ohio Kings Island Open,NULL,271,-13,1869,Jack Nicklaus,NULL,NULL,168,Jack Nicklaus Golf Center,71,6915
3957,3408,135,1978,1978-05-14,Oklahoma City Open,NULL,282,2,1516,Jeff Hewes,NULL,NULL,389,The Greens CC,70,NULL
3958,3409,135,1977,1977-05-15,Oklahoma City Open,NULL,278,-2,2156,Tom Storey,NULL,NULL,389,The Greens CC,70,NULL
3959,3410,135,1967,1967-05-28,Oklahoma City Open Invitational,NULL,278,-10,1057,Miller Barber,p,NULL,295,Quail Creek G&CC,72,NULL
3960,3411,135,1966,1966-05-29,Oklahoma City Open Invitational,NULL,271,-17,6,Tony Lema,NULL,NULL,295,Quail Creek G&CC,72,NULL
3961,3412,135,1965,1965-09-05,Oklahoma City Open Invitational,NULL,283,-5,5539,Jack Rule,NULL,NULL,295,Quail Creek G&CC,72,NULL
3962,3413,135,1964,1964-05-18,Oklahoma City Open Invitational,NULL,277,-11,1910,Arnold Palmer,NULL,NULL,295,Quail Creek G&CC,72,NULL
3963,3414,135,1963,1963-05-19,Oklahoma City Open Invitational,NULL,280,-8,1325,Don Fairfield,NULL,NULL,295,Quail Creek G&CC,72,NULL
3964,3415,135,1962,1962-08-26,Oklahoma City Open Invitational,NULL,280,-8,2042,Doug Sanders,NULL,NULL,295,Quail Creek G&CC,72,NULL
3965,3416,135,1960,1960-06-12,Oklahoma City Open Invitational,NULL,273,-11,1695,Gene Littler,NULL,NULL,433,Twin Hills G&CC,71,NULL
3966,3417,135,1959,1959-05-11,Oklahoma City Open Invitational,NULL,273,-15,1910,Arnold Palmer,NULL,NULL,433,Twin Hills G&CC,71,NULL
3967,3418,136,1961,1961-10-15,Ontario Open,NULL,276,-8,5428,Eric Monti,NULL,NULL,455,Whispering Lakes Golf Course,71,NULL
3968,3419,136,1962,1962-10-21,Ontario Open Invitational,NULL,277,-3,1401,Al Geiberger,p,NULL,455,Whispering Lakes Golf Course,70,NULL
3969,3420,137,1962,1962-10-28,Orange County Open Invitational,NULL,267,-17,6,Tony Lema,p,NULL,209,Mesa Verde CC,71,NULL
3970,3421,137,1961,1961-10-22,Orange County Open Invitational,NULL,278,-6,1772,Bob McCallister,NULL,NULL,209,Mesa Verde CC,71,NULL
3971,3422,137,1960,1960-10-16,Orange County Open Invitational,NULL,276,-8,1177,Billy Casper,NULL,NULL,209,Mesa Verde CC,71,NULL
3972,3423,137,1959,1959-10-18,Orange County Open Invitational,NULL,273,-11,1504,Jay Hebert,NULL,NULL,209,Mesa Verde CC,71,NULL
3973,3424,138,1958,1958-06-30,Pepsi Championship,NULL,273,-11,1910,Arnold Palmer,NULL,NULL,278,Pine Hollow CC,71,NULL
3974,3425,139,1966,1966-09-18,Portland Open Invitational,NULL,271,-17,2309,Bert Yancey,NULL,NULL,70,Columbia Edgewater CC,72,NULL
3975,3426,139,1965,1965-09-19,Portland Open Invitational,NULL,273,-15,1869,Jack Nicklaus,NULL,NULL,290,Portland GC,72,6404
3976,3427,139,1964,1964-09-20,Portland Open Invitational,NULL,275,-13,1869,Jack Nicklaus,NULL,NULL,290,Portland GC,72,6404
3977,3428,139,1963,1963-09-22,Portland Open Invitational,NULL,271,-17,1640,George Knudson,p,NULL,70,Columbia Edgewater CC,72,NULL
3978,3429,139,1962,1962-09-23,Portland Open Invitational,NULL,269,-19,1869,Jack Nicklaus,NULL,NULL,70,Columbia Edgewater CC,72,NULL
3979,3430,139,1961,1961-09-24,Portland Open Invitational,NULL,273,-15,1177,Billy Casper,NULL,NULL,70,Columbia Edgewater CC,72,NULL
